epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8807328343391418,0.30981409549713135,,
0,49,,,0.8671286106109619,0.3394086956977844
1,99,0.8624275922775269,0.42933404445648193,,
1,99,,,0.8664089441299438,0.33691510558128357
2,149,0.8565043807029724,0.29835793375968933,,
2,149,,,0.8546146750450134,0.3403191566467285
3,199,0.8814992308616638,0.39901724457740784,,
3,199,,,0.8711901903152466,0.3345084488391876
4,249,0.8872566223144531,0.26480841636657715,,
4,249,,,0.8537999987602234,0.3419203460216522
5,299,0.8523338437080383,0.38643112778663635,,
5,299,,,0.8645761609077454,0.33787986636161804
6,349,0.8855607509613037,0.33814138174057007,,
6,349,,,0.8522540926933289,0.34698906540870667
7,399,0.8903546333312988,0.25808292627334595,,
7,399,,,0.8670657277107239,0.3391197919845581
8,449,0.89533931016922,0.23873770236968994,,
8,449,,,0.8721818923950195,0.34075379371643066
9,499,0.883726179599762,0.31683316826820374,,
9,499,,,0.8649455308914185,0.3389550447463989
10,549,0.8743016123771667,0.32078808546066284,,
10,549,,,0.883311927318573,0.3250313699245453
11,599,0.9051568508148193,0.2781519591808319,,
11,599,,,0.888408899307251,0.3226602077484131
12,649,0.8960402011871338,0.31945815682411194,,
12,649,,,0.8878838419914246,0.321430504322052
13,699,0.8390336632728577,0.3352453112602234,,
13,699,,,0.8865663409233093,0.3212716281414032
14,749,0.8775522708892822,0.37715786695480347,,
14,749,,,0.8867238163948059,0.32042601704597473
15,799,0.8670752644538879,0.30472034215927124,,
15,799,,,0.8857818841934204,0.3212687075138092
16,849,0.9049647450447083,0.28440696001052856,,
16,849,,,0.8873323798179626,0.3211667537689209
17,899,0.8582656979560852,0.3174317479133606,,
17,899,,,0.8858450651168823,0.3208770155906677
18,949,0.918640673160553,0.2622770667076111,,
18,949,,,0.8854789137840271,0.3209438621997833
19,999,0.8891719579696655,0.22230945527553558,,
19,999,,,0.8869463801383972,0.3209836781024933
20,1049,0.9124902486801147,0.24371927976608276,,
20,1049,,,0.8852859139442444,0.3208425045013428
21,1099,0.8984367847442627,0.295024037361145,,
21,1099,,,0.8859031796455383,0.3199116587638855
22,1149,0.8937696814537048,0.28676655888557434,,
22,1149,,,0.8871774673461914,0.3194032907485962
23,1199,0.8949604034423828,0.27113693952560425,,
23,1199,,,0.886160671710968,0.3194979727268219
24,1249,0.8963934779167175,0.3527745008468628,,
24,1249,,,0.8886286020278931,0.31922268867492676
25,1299,0.914180338382721,0.3330139219760895,,
25,1299,,,0.8884266018867493,0.31869056820869446
26,1349,0.8999002575874329,0.3631384074687958,,
26,1349,,,0.8895029425621033,0.3186132311820984
27,1399,0.8930760025978088,0.35992753505706787,,
27,1399,,,0.8894021511077881,0.3185884952545166
28,1449,0.904447615146637,0.3427209258079529,,
28,1449,,,0.8887832164764404,0.318759560585022
29,1499,0.9025658369064331,0.3475211560726166,,
29,1499,,,0.8889473676681519,0.3184613883495331
30,1549,0.8856015801429749,0.4470364451408386,,
30,1549,,,0.8888947367668152,0.3184242844581604
31,1599,0.9095524549484253,0.3164915144443512,,
31,1599,,,0.8895587921142578,0.31843405961990356
32,1649,0.8945192694664001,0.25261199474334717,,
32,1649,,,0.887978196144104,0.31864291429519653
33,1699,0.8848943710327148,0.26754677295684814,,
33,1699,,,0.8880081176757812,0.3185082674026489
34,1749,0.907402515411377,0.22759562730789185,,
34,1749,,,0.8883131146430969,0.3182094991207123
35,1799,0.8869919180870056,0.3378469944000244,,
35,1799,,,0.888367235660553,0.31838712096214294
36,1849,0.8502496480941772,0.43925097584724426,,
36,1849,,,0.8888657689094543,0.31836292147636414
37,1899,0.897871732711792,0.328506737947464,,
37,1899,,,0.8894048929214478,0.3186453878879547
38,1949,0.8927834033966064,0.34655603766441345,,
38,1949,,,0.8888897895812988,0.31852850317955017
39,1999,0.8910810947418213,0.3649443984031677,,
39,1999,,,0.8890455365180969,0.3183440566062927
40,2049,0.8924948573112488,0.27689501643180847,,
40,2049,,,0.8877610564231873,0.3188272714614868
41,2099,0.9047843217849731,0.30882543325424194,,
41,2099,,,0.8878684639930725,0.3187684118747711
42,2149,0.8767355680465698,0.2532692551612854,,
42,2149,,,0.8876959681510925,0.3187633752822876
43,2199,0.8808243274688721,0.2823394238948822,,
43,2199,,,0.8880916237831116,0.31860634684562683
44,2249,0.9108873605728149,0.3242265284061432,,
44,2249,,,0.8881711363792419,0.3185177743434906
