epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8185061812400818,0.44346505403518677,,
0,49,,,0.8765543699264526,0.31234535574913025
1,99,0.8548836708068848,0.3081810474395752,,
1,99,,,0.8681609630584717,0.3215140402317047
2,149,0.8683526515960693,0.3249407708644867,,
2,149,,,0.8647425174713135,0.32810288667678833
3,199,0.9097785353660583,0.2592497169971466,,
3,199,,,0.8874445557594299,0.3107958137989044
4,249,0.778711199760437,0.436439573764801,,
4,249,,,0.8583327531814575,0.3202618360519409
5,299,0.8829889297485352,0.3168156147003174,,
5,299,,,0.8840411305427551,0.30845555663108826
6,349,0.8592537045478821,0.3225806653499603,,
6,349,,,0.8823789954185486,0.30868977308273315
7,399,0.844895601272583,0.30630916357040405,,
7,399,,,0.8907806277275085,0.30504363775253296
8,449,0.8617354035377502,0.31755346059799194,,
8,449,,,0.8830646872520447,0.317261278629303
9,499,0.8864501118659973,0.3185177147388458,,
9,499,,,0.8879787921905518,0.31532078981399536
10,549,0.8531015515327454,0.35327988862991333,,
10,549,,,0.8780271410942078,0.3101300001144409
11,599,0.8920521140098572,0.3233758211135864,,
11,599,,,0.8806969523429871,0.30932584404945374
12,649,0.8719117641448975,0.29933059215545654,,
12,649,,,0.8832467794418335,0.3134210705757141
13,699,0.8936306238174438,0.33892226219177246,,
13,699,,,0.8788127303123474,0.30767199397087097
14,749,0.8827473521232605,0.35185787081718445,,
14,749,,,0.8921823501586914,0.2999218702316284
15,799,0.8919395804405212,0.3483637571334839,,
15,799,,,0.8963721990585327,0.2982371747493744
16,849,0.9024162888526917,0.34270215034484863,,
16,849,,,0.8965582847595215,0.29654359817504883
17,899,0.9136191010475159,0.3548091650009155,,
17,899,,,0.8965809345245361,0.296268105506897
18,949,0.905417263507843,0.2832944393157959,,
18,949,,,0.9002062678337097,0.29502516984939575
19,999,0.8956471085548401,0.4165038466453552,,
19,999,,,0.8997310996055603,0.29551708698272705
20,1049,0.8768280148506165,0.33961358666419983,,
