epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.745945155620575,0.5299230813980103,,,,
0,49,,,0.8657077550888062,0.36198556423187256,,
0,49,,,,,0.8133856654167175,0.37261122465133667
1,99,,,0.8550350666046143,0.3727143704891205,,
1,99,,,,,0.8274195194244385,0.3691593110561371
2,149,,,0.7854822874069214,0.6554317474365234,,
2,149,,,,,0.8345966339111328,0.35943636298179626
3,199,,,0.8687700629234314,0.4226733148097992,,
3,199,,,,,0.7945634126663208,0.3815580904483795
4,249,,,0.8725975751876831,0.3508753776550293,,
4,249,,,,,0.784736156463623,0.38914749026298523
5,299,,,0.8939423561096191,0.39308613538742065,,
5,299,,,,,0.8022328615188599,0.3752731680870056
6,349,,,0.9152094721794128,0.2820179760456085,,
6,349,,,,,0.8179495930671692,0.36861106753349304
7,399,,,0.9124657511711121,0.3299718499183655,,
7,399,,,,,0.8131253719329834,0.3708655536174774
8,449,,,0.9187009334564209,0.2896457314491272,,
8,449,,,,,0.802065372467041,0.3799010217189789
9,499,,,0.9226466417312622,0.448454886674881,,
9,499,,,,,0.8027041554450989,0.37707599997520447
10,549,,,0.915130615234375,0.33974286913871765,,
10,549,,,,,0.8085723519325256,0.3732076585292816
11,599,,,0.9168074727058411,0.26541656255722046,,
11,599,,,,,0.8042877316474915,0.37555721402168274
12,649,,,0.9281827211380005,0.21784670650959015,,
12,649,,,,,0.8136233687400818,0.37098631262779236
13,699,,,0.9260686039924622,0.2558079659938812,,
13,699,,,,,0.8082199096679688,0.3742874264717102
14,749,,,0.9285086989402771,0.2911337614059448,,
14,749,,,,,0.7983338236808777,0.37975645065307617
15,799,,,0.9056515097618103,0.34818607568740845,,
15,799,,,,,0.8043554425239563,0.3759244680404663
16,849,,,0.9157108664512634,0.25467437505722046,,
16,849,,,,,0.8044000864028931,0.37599295377731323
17,899,,,0.9311999678611755,0.3260115683078766,,
17,899,,,,,0.8045132160186768,0.375864177942276
18,949,,,0.9174572825431824,0.36549481749534607,,
18,949,,,,,0.8051583170890808,0.37574464082717896
19,999,,,0.9293723702430725,0.3123685121536255,,
19,999,,,,,0.8044952750205994,0.37616658210754395
20,1049,,,0.9355513453483582,0.3434894382953644,,
20,1049,,,,,0.8040075302124023,0.37666380405426025
21,1099,,,0.9194920063018799,0.31329190731048584,,
21,1099,,,,,0.8042142391204834,0.37656864523887634
22,1149,,,0.9033766388893127,0.26823410391807556,,
22,1149,,,,,0.8042439222335815,0.3765453100204468
23,1199,,,0.8909738659858704,0.30166754126548767,,
23,1199,,,,,0.8048207759857178,0.3761906325817108
24,1249,,,0.9118601679801941,0.30691099166870117,,
24,1249,,,,,0.8049905300140381,0.3760780990123749
25,1299,,,0.928366482257843,0.27794191241264343,,
25,1299,,,,,0.8053361773490906,0.3758937418460846
26,1349,,,0.8848100304603577,0.30150774121284485,,
26,1349,,,,,0.8054806590080261,0.37575089931488037
27,1399,,,0.9195076823234558,0.2859721779823303,,
27,1399,,,,,0.805473268032074,0.37575072050094604
28,1449,,,0.9266560673713684,0.2375684529542923,,
28,1449,,,,,0.8055048584938049,0.3757248520851135
29,1499,,,0.9163450598716736,0.3718973696231842,,
29,1499,,,,,0.8054840564727783,0.3757432997226715
30,1549,,,0.9205231070518494,0.3292312026023865,,
30,1549,,,,,0.8054995536804199,0.3757348954677582
31,1599,,,0.9441239833831787,0.30626747012138367,,
31,1599,,,,,0.8054972290992737,0.37573450803756714
32,1649,,,0.9240182638168335,0.23931026458740234,,
32,1649,,,,,0.8054457902908325,0.3757575452327728
33,1699,,,0.9379367828369141,0.25331375002861023,,
33,1699,,,,,0.8054524660110474,0.37575796246528625
34,1749,,,0.9306979775428772,0.31789401173591614,,
34,1749,,,,,0.8054520487785339,0.37576016783714294
35,1799,,,0.9228935241699219,0.2569848597049713,,
35,1799,,,,,0.8054489493370056,0.3757595121860504
36,1849,,,0.924789309501648,0.21400780975818634,,
36,1849,,,,,0.8054450750350952,0.3757608234882355
37,1899,,,0.9331420660018921,0.2385597974061966,,
37,1899,,,,,0.8054436445236206,0.37576591968536377
38,1949,,,0.9191675782203674,0.3306328058242798,,
38,1949,,,,,0.8054646849632263,0.37575963139533997
39,1999,,,0.927595317363739,0.1765623539686203,,
39,1999,,,,,0.8054488897323608,0.37575986981391907
40,2049,,,0.9331737756729126,0.20221295952796936,,
40,2049,,,,,0.8054518103599548,0.37575942277908325
41,2099,,,0.9043128490447998,0.2884633541107178,,
41,2099,,,,,0.8054580092430115,0.37575799226760864
42,2149,,,0.9323429465293884,0.2064100205898285,,
42,2149,,,,,0.8054451942443848,0.375760942697525
43,2199,,,0.9259744882583618,0.23944091796875,,
43,2199,,,,,0.8054476380348206,0.375758558511734
44,2249,,,0.9334945678710938,0.23780520260334015,,
44,2249,,,,,0.8054674863815308,0.37575864791870117
45,2299,,,0.9285189509391785,0.33408626914024353,,
45,2299,,,,,0.8054999113082886,0.375758558511734
46,2349,,,0.9151867032051086,0.30059587955474854,,
46,2349,,,,,0.8054365515708923,0.3757578432559967
47,2399,,,0.9265276789665222,0.30046218633651733,,
47,2399,,,,,0.8054937720298767,0.37575551867485046
48,2449,,,0.9137876629829407,0.41546136140823364,,
48,2449,,,,,0.8054702281951904,0.3757573962211609
49,2499,,,0.9310746788978577,0.24805425107479095,,
49,2499,,,,,0.8054599165916443,0.3757549524307251
50,2549,,,0.9326426386833191,0.25774961709976196,,
50,2549,,,,,0.8054525852203369,0.37575188279151917
51,2599,,,0.9331392049789429,0.32309404015541077,,
51,2599,,,,,0.8054559230804443,0.3757571280002594
52,2649,,,0.9362313747406006,0.25562289357185364,,
52,2649,,,,,0.8054469227790833,0.37575897574424744
53,2699,,,0.9214402437210083,0.356131911277771,,
53,2699,,,,,0.8054555654525757,0.3757578134536743
54,2749,,,0.9389974474906921,0.33674854040145874,,
54,2749,,,,,0.8054629564285278,0.3757612705230713
55,2799,,,0.9383171796798706,0.27502065896987915,,
55,2799,,,,,0.8054632544517517,0.3757598102092743
56,2849,,,0.9164037108421326,0.3030339479446411,,
56,2849,,,,,0.8054383397102356,0.37576258182525635
57,2899,,,0.9345881342887878,0.34623706340789795,,
57,2899,,,,,0.8054556250572205,0.3757624924182892
58,2949,,,0.9309623837471008,0.27099329233169556,,
58,2949,,,,,0.8054634928703308,0.3757648468017578
59,2999,,,0.9337537884712219,0.2394026815891266,,
59,2999,,,,,0.8054471611976624,0.3757636249065399
