epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8467280268669128,0.3780701458454132,,
0,49,,,0.8812133073806763,0.3205920457839966
1,99,0.8628842830657959,0.3506459891796112,,
1,99,,,0.8779813051223755,0.3226505517959595
2,149,0.7817167639732361,0.40032967925071716,,
2,149,,,0.879443347454071,0.3192187249660492
3,199,0.8821202516555786,0.31117236614227295,,
3,199,,,0.8828900456428528,0.31594088673591614
4,249,0.8693697452545166,0.3217204213142395,,
4,249,,,0.8806024789810181,0.3228161036968231
