epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.06536716967821121,1.4659271240234375,,
0,49,,,0.07142037153244019,1.4504287242889404
1,99,0.03293077275156975,1.0026521682739258,,
1,99,,,0.04465031996369362,0.9998138546943665
2,149,0.3421592116355896,0.801762580871582,,
2,149,,,0.31605610251426697,0.8137212991714478
3,199,0.5016248226165771,0.6945483684539795,,
3,199,,,0.4495771527290344,0.6920369267463684
4,249,0.569718062877655,0.5954790115356445,,
4,249,,,0.4976864755153656,0.629544198513031
