epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8325948119163513,0.37588831782341003,,
0,49,,,0.8805204629898071,0.3340972363948822
1,99,0.8521010875701904,0.3400987386703491,,
1,99,,,0.8770437836647034,0.33517274260520935
2,149,0.8643358945846558,0.3466881811618805,,
2,149,,,0.8775957226753235,0.33253705501556396
3,199,0.9000872373580933,0.3553306460380554,,
3,199,,,0.857296884059906,0.3454751968383789
4,249,0.8803698420524597,0.36005520820617676,,
4,249,,,0.8757296800613403,0.33285263180732727
5,299,0.8552603721618652,0.3185713291168213,,
5,299,,,0.8668603301048279,0.33797717094421387
6,349,0.9012073874473572,0.2704981565475464,,
6,349,,,0.8804677724838257,0.3306168019771576
7,399,0.8744682669639587,0.2918483316898346,,
7,399,,,0.8789007067680359,0.33393847942352295
8,449,0.8698610067367554,0.35312116146087646,,
8,449,,,0.8608891367912292,0.34052902460098267
9,499,0.9083920121192932,0.22084377706050873,,
9,499,,,0.8802154064178467,0.33458980917930603
10,549,0.8755139112472534,0.3122556209564209,,
10,549,,,0.8802347183227539,0.32992878556251526
11,599,0.9011831879615784,0.3399559557437897,,
11,599,,,0.8480496406555176,0.35033825039863586
12,649,0.8586932420730591,0.2687537968158722,,
12,649,,,0.885270893573761,0.32826903462409973
13,699,0.8774398565292358,0.42506492137908936,,
13,699,,,0.8750506043434143,0.3327832818031311
14,749,0.8628053665161133,0.26453936100006104,,
14,749,,,0.8912352323532104,0.3274557292461395
15,799,0.8488460779190063,0.3606609106063843,,
15,799,,,0.8753573298454285,0.33376234769821167
16,849,0.886594295501709,0.2934170961380005,,
16,849,,,0.8791077733039856,0.3309233486652374
17,899,0.8794749975204468,0.2833150029182434,,
17,899,,,0.8761606216430664,0.33564236760139465
18,949,0.8704840540885925,0.31287235021591187,,
18,949,,,0.8879271745681763,0.32764166593551636
19,999,0.8885440826416016,0.3295929729938507,,
19,999,,,0.8912665247917175,0.32355424761772156
20,1049,0.8989332914352417,0.38406234979629517,,
20,1049,,,0.8835133910179138,0.3265812397003174
21,1099,0.9128925800323486,0.21236513555049896,,
21,1099,,,0.8843913674354553,0.3308509588241577
22,1149,0.8872519731521606,0.34231802821159363,,
22,1149,,,0.8854493498802185,0.32613152265548706
23,1199,0.8962746262550354,0.27908289432525635,,
23,1199,,,0.890183687210083,0.32340237498283386
24,1249,0.8810399770736694,0.31653478741645813,,
24,1249,,,0.8890989422798157,0.3264363408088684
25,1299,0.895773708820343,0.31982719898223877,,
25,1299,,,0.885550856590271,0.32542818784713745
26,1349,0.9288830757141113,0.3224664032459259,,
26,1349,,,0.8897307515144348,0.3244577944278717
27,1399,0.90604168176651,0.2847716808319092,,
27,1399,,,0.882727861404419,0.32537710666656494
28,1449,0.8718155026435852,0.32574567198753357,,
28,1449,,,0.8852837085723877,0.3284952938556671
29,1499,0.8893353939056396,0.3185127377510071,,
29,1499,,,0.8909878730773926,0.3256787657737732
30,1549,0.8181735277175903,0.43231719732284546,,
30,1549,,,0.8917737007141113,0.3200066387653351
31,1599,0.9126664400100708,0.2391694337129593,,
31,1599,,,0.8950541019439697,0.3178180754184723
32,1649,0.878254771232605,0.29828333854675293,,
32,1649,,,0.8969032168388367,0.31833645701408386
33,1699,0.9292026162147522,0.24765712022781372,,
33,1699,,,0.8994014263153076,0.3159676492214203
34,1749,0.903432309627533,0.3304556608200073,,
34,1749,,,0.8985719084739685,0.3162532448768616
35,1799,0.8970083594322205,0.27778705954551697,,
35,1799,,,0.896928608417511,0.3162144422531128
36,1849,0.9147730469703674,0.2958318889141083,,
36,1849,,,0.8990398049354553,0.31509891152381897
37,1899,0.8758165240287781,0.2269856333732605,,
37,1899,,,0.8979567885398865,0.31586822867393494
38,1949,0.9115169644355774,0.38653916120529175,,
38,1949,,,0.9006322622299194,0.31451767683029175
39,1999,0.8810150623321533,0.2908177673816681,,
39,1999,,,0.8992280960083008,0.31545117497444153
40,2049,0.8703640699386597,0.3912163972854614,,
40,2049,,,0.8984795808792114,0.3152199983596802
41,2099,0.8839551210403442,0.34916096925735474,,
41,2099,,,0.8993188142776489,0.31707462668418884
42,2149,0.8899781703948975,0.28300338983535767,,
42,2149,,,0.8974453210830688,0.3155737519264221
43,2199,0.9125433564186096,0.3420185148715973,,
43,2199,,,0.8964762091636658,0.31559300422668457
44,2249,0.8818513751029968,0.21272186934947968,,
44,2249,,,0.900076687335968,0.3141280710697174
45,2299,0.9049962162971497,0.3457447290420532,,
45,2299,,,0.8959034085273743,0.3158075511455536
46,2349,0.8784058094024658,0.3032117486000061,,
46,2349,,,0.9007766246795654,0.3142068386077881
47,2399,0.9224513173103333,0.23687028884887695,,
47,2399,,,0.901646614074707,0.3139609694480896
48,2449,0.8819316625595093,0.3626573383808136,,
48,2449,,,0.9004688262939453,0.3162583112716675
