epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459471821784973,0.5299230813980103,,,,
0,49,,,0.8549051880836487,0.35536834597587585,,
0,49,,,,,0.8422505855560303,0.3676510751247406
1,99,,,0.8867985606193542,0.2934834361076355,,
1,99,,,,,0.8378403782844543,0.36925822496414185
2,149,,,0.8974146246910095,0.21571587026119232,,
2,149,,,,,0.8398852944374084,0.36797478795051575
3,199,,,0.9113003611564636,0.3020225465297699,,
3,199,,,,,0.8085720539093018,0.3882303535938263
4,249,,,0.9014352560043335,0.3024800717830658,,
4,249,,,,,0.8042346835136414,0.39029189944267273
5,299,,,0.9093203544616699,0.2972164452075958,,
5,299,,,,,0.8168739676475525,0.38449376821517944
6,349,,,0.920928955078125,0.3345171809196472,,
6,349,,,,,0.793817937374115,0.3999749720096588
7,399,,,0.9255058169364929,0.2655301094055176,,
7,399,,,,,0.8020569682121277,0.39283961057662964
8,449,,,0.9344980716705322,0.31601575016975403,,
8,449,,,,,0.8058211207389832,0.3905712962150574
9,499,,,0.9368245005607605,0.2885464131832123,,
9,499,,,,,0.8073565363883972,0.38970324397087097
10,549,,,0.9237862825393677,0.35438108444213867,,
10,549,,,,,0.801317572593689,0.39420372247695923
11,599,,,0.9417596459388733,0.3058163523674011,,
11,599,,,,,0.8099585771560669,0.38952556252479553
12,649,,,0.9387338161468506,0.245421901345253,,
12,649,,,,,0.7944796085357666,0.3988945186138153
13,699,,,0.9224006533622742,0.31860899925231934,,
13,699,,,,,0.7993735671043396,0.39588314294815063
14,749,,,0.9363952875137329,0.3081757426261902,,
14,749,,,,,0.7989259362220764,0.39611417055130005
15,799,,,0.9422926306724548,0.27185294032096863,,
15,799,,,,,0.7994007468223572,0.395839124917984
16,849,,,0.9436691403388977,0.26889723539352417,,
16,849,,,,,0.7972707152366638,0.3972218632698059
17,899,,,0.9308784008026123,0.23029489815235138,,
17,899,,,,,0.7977538704872131,0.3968854546546936
18,949,,,0.9375994205474854,0.30000215768814087,,
18,949,,,,,0.7983254194259644,0.3966023325920105
19,999,,,0.9350521564483643,0.19769518077373505,,
19,999,,,,,0.7982128262519836,0.3966551423072815
20,1049,,,0.933953583240509,0.31342461705207825,,
20,1049,,,,,0.7981899976730347,0.3966907858848572
21,1099,,,0.9291751980781555,0.29070284962654114,,
21,1099,,,,,0.798017680644989,0.39681196212768555
22,1149,,,0.9341850280761719,0.27972352504730225,,
22,1149,,,,,0.798371434211731,0.3966210186481476
23,1199,,,0.9433265924453735,0.32187050580978394,,
23,1199,,,,,0.7985895872116089,0.3964636027812958
24,1249,,,0.9430950880050659,0.26195359230041504,,
24,1249,,,,,0.7983704209327698,0.3965853750705719
25,1299,,,0.9386003613471985,0.25449338555336,,
25,1299,,,,,0.798418402671814,0.39656662940979004
26,1349,,,0.9243094325065613,0.2520864009857178,,
26,1349,,,,,0.7984422445297241,0.39654240012168884
27,1399,,,0.9359580278396606,0.33240216970443726,,
27,1399,,,,,0.7984301447868347,0.3965631425380707
