epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8702160120010376,0.3643779158592224,,
0,49,,,0.8610303997993469,0.322455495595932
1,99,0.8935973644256592,0.30821433663368225,,
1,99,,,0.8800706267356873,0.317809134721756
2,149,0.8922586441040039,0.2672812044620514,,
2,149,,,0.8800515532493591,0.3106518089771271
3,199,0.8971388936042786,0.28833937644958496,,
3,199,,,0.8778192400932312,0.31192946434020996
4,249,0.8621915578842163,0.3896743655204773,,
4,249,,,0.8853827714920044,0.30944472551345825
