epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459427118301392,0.529923141002655,,,,
0,49,,,0.879408597946167,0.3452873229980469,,
0,49,,,,,0.8308273553848267,0.3809446096420288
1,99,,,0.8846995234489441,0.3860917091369629,,
1,99,,,,,0.81731116771698,0.38778790831565857
2,149,,,0.9223999381065369,0.3189936876296997,,
2,149,,,,,0.8047171235084534,0.3986089527606964
3,199,,,0.9258134365081787,0.26973220705986023,,
3,199,,,,,0.7497638463973999,0.43549710512161255
4,249,,,0.9237827062606812,0.29585427045822144,,
4,249,,,,,0.7801955342292786,0.41132548451423645
5,299,,,0.9485828876495361,0.31322047114372253,,
5,299,,,,,0.7736513018608093,0.4158205986022949
6,349,,,0.9412707686424255,0.2206207513809204,,
6,349,,,,,0.7982791662216187,0.4103318452835083
7,399,,,0.9501078724861145,0.23704995214939117,,
7,399,,,,,0.7871002554893494,0.4122893214225769
8,449,,,0.9522009491920471,0.33169350028038025,,
8,449,,,,,0.7875211238861084,0.4126209020614624
9,499,,,0.9538329243659973,0.31416788697242737,,
9,499,,,,,0.7883726358413696,0.4130508601665497
10,549,,,0.9529077410697937,0.2061629444360733,,
10,549,,,,,0.7998888492584229,0.4063131511211395
11,599,,,0.953039288520813,0.2785532474517822,,
11,599,,,,,0.7969123721122742,0.40829724073410034
12,649,,,0.9568113684654236,0.18680211901664734,,
12,649,,,,,0.786201536655426,0.41574421525001526
13,699,,,0.960593581199646,0.2805342376232147,,
13,699,,,,,0.7889102101325989,0.4138045907020569
14,749,,,0.9520825147628784,0.3148665726184845,,
14,749,,,,,0.7890311479568481,0.4137882888317108
15,799,,,0.9411479234695435,0.3452650010585785,,
15,799,,,,,0.7895785570144653,0.41329678893089294
16,849,,,0.9580795764923096,0.2862149775028229,,
16,849,,,,,0.7884790301322937,0.4141900837421417
17,899,,,0.9589993953704834,0.28327691555023193,,
17,899,,,,,0.789440929889679,0.413621723651886
18,949,,,0.9617101550102234,0.2434532642364502,,
18,949,,,,,0.7882034778594971,0.41436171531677246
19,999,,,0.9597018957138062,0.28749439120292664,,
19,999,,,,,0.7887387275695801,0.41394156217575073
20,1049,,,0.9609461426734924,0.24981535971164703,,
20,1049,,,,,0.7889296412467957,0.41382259130477905
21,1099,,,0.9606593251228333,0.22214798629283905,,
21,1099,,,,,0.7893462777137756,0.41355100274086
22,1149,,,0.96122807264328,0.23825719952583313,,
22,1149,,,,,0.7891849279403687,0.4136539697647095
23,1199,,,0.9598987698554993,0.24454554915428162,,
23,1199,,,,,0.7891891598701477,0.41368281841278076
24,1249,,,0.9514536261558533,0.2478521466255188,,
24,1249,,,,,0.789381742477417,0.4135840833187103
25,1299,,,0.9563183784484863,0.296474426984787,,
25,1299,,,,,0.7894303202629089,0.4135505259037018
26,1349,,,0.9544506072998047,0.25652870535850525,,
26,1349,,,,,0.7894348502159119,0.4135455787181854
27,1399,,,0.9411507248878479,0.27091825008392334,,
27,1399,,,,,0.7894695997238159,0.41352397203445435
28,1449,,,0.9540714621543884,0.2529975473880768,,
28,1449,,,,,0.7894973754882812,0.41349878907203674
29,1499,,,0.9614148139953613,0.2552546560764313,,
29,1499,,,,,0.7894918322563171,0.4134970009326935
30,1549,,,0.9579572081565857,0.2110462486743927,,
30,1549,,,,,0.7895347476005554,0.41349276900291443
31,1599,,,0.9542078971862793,0.2702552378177643,,
31,1599,,,,,0.7895339131355286,0.4134919047355652
32,1649,,,0.9520531296730042,0.20537248253822327,,
32,1649,,,,,0.7895330786705017,0.41349297761917114
33,1699,,,0.9455918073654175,0.316298246383667,,
33,1699,,,,,0.7895476818084717,0.41349005699157715
34,1749,,,0.9416574239730835,0.3000960648059845,,
34,1749,,,,,0.7895444631576538,0.41348645091056824
35,1799,,,0.9443153142929077,0.2632572054862976,,
35,1799,,,,,0.7895200848579407,0.4134892523288727
36,1849,,,0.9593114256858826,0.2634715437889099,,
36,1849,,,,,0.7895488142967224,0.41348716616630554
37,1899,,,0.9646961092948914,0.3958866596221924,,
37,1899,,,,,0.7895491719245911,0.41348525881767273
38,1949,,,0.9552832245826721,0.18854418396949768,,
38,1949,,,,,0.7895691990852356,0.41348302364349365
39,1999,,,0.955151379108429,0.24213363230228424,,
39,1999,,,,,0.7895572185516357,0.41348299384117126
40,2049,,,0.9593867659568787,0.21641233563423157,,
