epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.06724593043327332,1.823122262954712,,
0,49,,,0.061471931636333466,1.8081293106079102
1,99,0.06146436929702759,1.0665690898895264,,
1,99,,,0.019022608175873756,1.060154676437378
2,149,0.06930408626794815,0.8662952184677124,,
2,149,,,0.07114912569522858,0.8612435460090637
3,199,0.09035678207874298,0.7783482670783997,,
3,199,,,0.10254237055778503,0.7840689420700073
4,249,0.23830746114253998,0.7352355718612671,,
4,249,,,0.1935614049434662,0.7515539526939392
5,299,0.42112669348716736,0.7059963941574097,,
5,299,,,0.3750801980495453,0.7198570370674133
6,349,0.5380047559738159,0.6742127537727356,,
6,349,,,0.5667198896408081,0.6536286473274231
7,399,0.6538675427436829,0.5939189791679382,,
7,399,,,0.6455667018890381,0.5774711966514587
8,449,0.6514732241630554,0.5800876021385193,,
8,449,,,0.6970655918121338,0.5229243040084839
9,499,0.7222157120704651,0.48062947392463684,,
9,499,,,0.7298627495765686,0.4847050607204437
10,549,0.6553483009338379,0.539780855178833,,
10,549,,,0.7645225524902344,0.4673553705215454
11,599,0.7799110412597656,0.4876145124435425,,
11,599,,,0.7949701547622681,0.4196099042892456
12,649,0.7812459468841553,0.44485318660736084,,
12,649,,,0.8028863072395325,0.4106898307800293
13,699,0.806300163269043,0.3499712347984314,,
13,699,,,0.8105791807174683,0.40666258335113525
14,749,0.8252038955688477,0.3687625825405121,,
14,749,,,0.793174684047699,0.40844154357910156
15,799,0.8257081508636475,0.41834375262260437,,
15,799,,,0.8033889532089233,0.40245869755744934
16,849,0.8046870827674866,0.43065348267555237,,
16,849,,,0.7887923121452332,0.40409234166145325
17,899,0.8238233923912048,0.3666519820690155,,
17,899,,,0.799071729183197,0.3977832496166229
18,949,0.7877491116523743,0.40713295340538025,,
18,949,,,0.8246378302574158,0.3805965185165405
19,999,0.8481014370918274,0.38248687982559204,,
19,999,,,0.8243679404258728,0.3758503496646881
20,1049,0.8337768316268921,0.4398662745952606,,
20,1049,,,0.8246832489967346,0.37682753801345825
21,1099,0.8000015616416931,0.3840366303920746,,
21,1099,,,0.8305808305740356,0.37212803959846497
22,1149,0.8070176839828491,0.4212806522846222,,
22,1149,,,0.8289169669151306,0.3882250189781189
23,1199,0.8101747035980225,0.38151317834854126,,
23,1199,,,0.8432082533836365,0.36822497844696045
24,1249,0.8318771719932556,0.39370298385620117,,
24,1249,,,0.8427356481552124,0.3646277189254761
25,1299,0.8198397159576416,0.35694774985313416,,
25,1299,,,0.8486422896385193,0.36027640104293823
26,1349,0.8338373899459839,0.4114834666252136,,
26,1349,,,0.8342103362083435,0.3659498989582062
27,1399,0.8815863728523254,0.34377792477607727,,
