epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8817306756973267,0.4535045325756073,,
0,49,,,0.8916124105453491,0.31495401263237
1,99,0.8570885062217712,0.3074430823326111,,
1,99,,,0.8774546980857849,0.3218390941619873
2,149,0.8135553002357483,0.5144959688186646,,
2,149,,,0.8669461011886597,0.32414984703063965
3,199,0.8959988951683044,0.3261072337627411,,
3,199,,,0.8791306614875793,0.3217655420303345
4,249,0.8305432796478271,0.369862824678421,,
4,249,,,0.882923424243927,0.31947556138038635
5,299,0.8828727602958679,0.3715933561325073,,
5,299,,,0.8707736730575562,0.32445085048675537
6,349,0.8079113960266113,0.33921709656715393,,
6,349,,,0.8793111443519592,0.3203461766242981
7,399,0.8875383734703064,0.35313680768013,,
7,399,,,0.89522784948349,0.3075522184371948
8,449,0.924555242061615,0.22926078736782074,,
8,449,,,0.9000557661056519,0.30526334047317505
9,499,0.8637993335723877,0.3586372137069702,,
9,499,,,0.8981491327285767,0.3048214912414551
10,549,0.892617404460907,0.2993493676185608,,
10,549,,,0.9029372930526733,0.3036108911037445
11,599,0.8933227062225342,0.3085811138153076,,
11,599,,,0.8990088105201721,0.3047921657562256
12,649,0.8986691832542419,0.23938190937042236,,
12,649,,,0.9026235342025757,0.3023783564567566
13,699,0.8836662769317627,0.33832621574401855,,
13,699,,,0.9040682911872864,0.3024042248725891
14,749,0.9053022861480713,0.2570655643939972,,
14,749,,,0.9010897278785706,0.3031684160232544
15,799,0.8879324197769165,0.42487120628356934,,
15,799,,,0.9026053547859192,0.3023239076137543
16,849,0.8630360960960388,0.24136018753051758,,
16,849,,,0.9063835740089417,0.30204299092292786
17,899,0.8872451782226562,0.3083452880382538,,
17,899,,,0.9058935046195984,0.3006441593170166
18,949,0.897840142250061,0.2855299115180969,,
18,949,,,0.9038448333740234,0.30164486169815063
19,999,0.9115912914276123,0.22375090420246124,,
19,999,,,0.9034563899040222,0.3015468120574951
20,1049,0.9302560687065125,0.2742457985877991,,
20,1049,,,0.9058350324630737,0.30153289437294006
21,1099,0.8883068561553955,0.35979264974594116,,
21,1099,,,0.9064232707023621,0.3020619750022888
22,1149,0.8975049257278442,0.26258379220962524,,
22,1149,,,0.9056536555290222,0.3004154562950134
23,1199,0.8910765647888184,0.3643287420272827,,
23,1199,,,0.9044532775878906,0.3004986345767975
24,1249,0.8833569884300232,0.3153115212917328,,
24,1249,,,0.906208872795105,0.30061888694763184
25,1299,0.8831409811973572,0.39321818947792053,,
25,1299,,,0.907024085521698,0.3017553985118866
26,1349,0.8984222412109375,0.34137171506881714,,
26,1349,,,0.9058411121368408,0.30191656947135925
27,1399,0.9066461324691772,0.2339724451303482,,
27,1399,,,0.9055926203727722,0.29984599351882935
28,1449,0.8835974335670471,0.2949419915676117,,
28,1449,,,0.9038937091827393,0.30078428983688354
29,1499,0.8996337652206421,0.3432709276676178,,
29,1499,,,0.9060755968093872,0.3003522455692291
30,1549,0.92328941822052,0.2898027300834656,,
30,1549,,,0.9025291800498962,0.30283671617507935
31,1599,0.8329364061355591,0.38239437341690063,,
31,1599,,,0.9049914479255676,0.30092573165893555
32,1649,0.8636505603790283,0.3762591779232025,,
32,1649,,,0.9038880467414856,0.3002384901046753
33,1699,0.9223507642745972,0.24382410943508148,,
33,1699,,,0.9052197933197021,0.30084294080734253
34,1749,0.8982768654823303,0.2519267201423645,,
34,1749,,,0.9059250950813293,0.30010277032852173
35,1799,0.8740329742431641,0.2692905068397522,,
35,1799,,,0.9068546295166016,0.29989057779312134
36,1849,0.914232075214386,0.23412486910820007,,
36,1849,,,0.9068365097045898,0.299477219581604
37,1899,0.926511824131012,0.2607569694519043,,
37,1899,,,0.9073366522789001,0.2994222044944763
38,1949,0.8811745047569275,0.34607043862342834,,
38,1949,,,0.9073888659477234,0.2989918887615204
39,1999,0.8912498354911804,0.3102211654186249,,
39,1999,,,0.907982587814331,0.2988463044166565
40,2049,0.8825242519378662,0.36248570680618286,,
40,2049,,,0.9085081815719604,0.2987240254878998
41,2099,0.8910994529724121,0.3694150745868683,,
41,2099,,,0.9079231023788452,0.29878607392311096
42,2149,0.914000928401947,0.2874795198440552,,
42,2149,,,0.9073753952980042,0.29919755458831787
43,2199,0.8858149647712708,0.33408960700035095,,
43,2199,,,0.907945990562439,0.2987755537033081
44,2249,0.9119220972061157,0.3133832812309265,,
44,2249,,,0.9080107808113098,0.2986317276954651
45,2299,0.8864049315452576,0.30825477838516235,,
45,2299,,,0.9074182510375977,0.2989237606525421
46,2349,0.8931955099105835,0.341484397649765,,
46,2349,,,0.9069965481758118,0.2987512946128845
47,2399,0.8810113668441772,0.3262880742549896,,
47,2399,,,0.9075011610984802,0.29867038130760193
48,2449,0.8612332344055176,0.28054940700531006,,
48,2449,,,0.9074219465255737,0.29874199628829956
49,2499,0.8477362394332886,0.40882813930511475,,
49,2499,,,0.9074355959892273,0.29875341057777405
50,2549,0.871286153793335,0.342134028673172,,
50,2549,,,0.9082754254341125,0.29847288131713867
