epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8807967901229858,0.3430628776550293,,
0,49,,,0.8819500207901001,0.321382611989975
1,99,0.881537914276123,0.24890264868736267,,
1,99,,,0.8714941143989563,0.33320268988609314
2,149,0.8562341928482056,0.27131766080856323,,
2,149,,,0.8804615139961243,0.32509586215019226
3,199,0.9003534317016602,0.20694899559020996,,
3,199,,,0.8813351988792419,0.32552045583724976
4,249,0.8152231574058533,0.41931986808776855,,
4,249,,,0.8487642407417297,0.34036943316459656
5,299,0.8930752873420715,0.3528953492641449,,
5,299,,,0.8470261096954346,0.34086668491363525
6,349,0.8428879976272583,0.33390775322914124,,
6,349,,,0.8728106617927551,0.32878443598747253
7,399,0.908446192741394,0.2733374834060669,,
7,399,,,0.8856329321861267,0.31788721680641174
8,449,0.8902029395103455,0.28278446197509766,,
8,449,,,0.8895702958106995,0.3152425289154053
9,499,0.8685962557792664,0.3962511718273163,,
9,499,,,0.8873267769813538,0.31476789712905884
10,549,0.8844804763793945,0.2975291311740875,,
10,549,,,0.892184317111969,0.3147652745246887
11,599,0.8726581335067749,0.34147727489471436,,
11,599,,,0.8915293216705322,0.3127050995826721
12,649,0.874396562576294,0.2697042226791382,,
12,649,,,0.8918002843856812,0.31200549006462097
13,699,0.8961549997329712,0.29325705766677856,,
13,699,,,0.8899146914482117,0.31491050124168396
14,749,0.8642253875732422,0.32508668303489685,,
14,749,,,0.8902115821838379,0.3129856288433075
15,799,0.8999263048171997,0.2723568081855774,,
15,799,,,0.893511176109314,0.31161877512931824
16,849,0.9024884700775146,0.34592315554618835,,
16,849,,,0.8872734308242798,0.31325843930244446
17,899,0.8903588056564331,0.28371596336364746,,
17,899,,,0.8924294710159302,0.31118425726890564
18,949,0.905732274055481,0.30525416135787964,,
18,949,,,0.8932811617851257,0.3108673095703125
19,999,0.9007939696311951,0.3127369284629822,,
19,999,,,0.8886106014251709,0.31250277161598206
20,1049,0.8700773119926453,0.23390038311481476,,
20,1049,,,0.8901240825653076,0.3122660517692566
21,1099,0.8649598956108093,0.2740401029586792,,
21,1099,,,0.894457995891571,0.3101405203342438
22,1149,0.8776376843452454,0.34689924120903015,,
22,1149,,,0.8916385173797607,0.3105407655239105
23,1199,0.9280694723129272,0.3114139139652252,,
23,1199,,,0.8929693698883057,0.3101993203163147
24,1249,0.8610549569129944,0.4239834249019623,,
24,1249,,,0.8885427117347717,0.31223586201667786
25,1299,0.9101943969726562,0.28134390711784363,,
25,1299,,,0.8936021327972412,0.3113551735877991
26,1349,0.8721575140953064,0.34350109100341797,,
26,1349,,,0.892569899559021,0.3103694021701813
27,1399,0.9038536548614502,0.3014116883277893,,
27,1399,,,0.895884096622467,0.3090158998966217
28,1449,0.9047431349754333,0.3536076843738556,,
28,1449,,,0.8963452577590942,0.3091804087162018
29,1499,0.8657094240188599,0.40945470333099365,,
29,1499,,,0.8977152705192566,0.3084554374217987
30,1549,0.8847114443778992,0.30780187249183655,,
30,1549,,,0.8979386687278748,0.30773091316223145
31,1599,0.8990479707717896,0.36913007497787476,,
31,1599,,,0.8933696746826172,0.3094100058078766
32,1649,0.911504864692688,0.2878895103931427,,
32,1649,,,0.898560106754303,0.30894801020622253
33,1699,0.8743957877159119,0.3585638403892517,,
33,1699,,,0.8936681747436523,0.3097953498363495
34,1749,0.886750340461731,0.29634347558021545,,
34,1749,,,0.8877120614051819,0.3122548460960388
35,1799,0.8954497575759888,0.25833800435066223,,
35,1799,,,0.8974785804748535,0.30801644921302795
36,1849,0.9089517593383789,0.3180364668369293,,
36,1849,,,0.8962148427963257,0.30745160579681396
37,1899,0.9333415627479553,0.24243296682834625,,
37,1899,,,0.8998206257820129,0.305974543094635
