epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8899296522140503,0.42526474595069885,,
0,49,,,0.8642653822898865,0.3310115337371826
1,99,0.8771193623542786,0.3959174156188965,,
1,99,,,0.8616695404052734,0.3316507041454315
2,149,0.881014883518219,0.2865087687969208,,
2,149,,,0.8692092299461365,0.3432525098323822
3,199,0.9033020734786987,0.3037171959877014,,
3,199,,,0.8813295364379883,0.3195056915283203
4,249,0.8461320400238037,0.3925715982913971,,
4,249,,,0.8764308094978333,0.32976457476615906
5,299,0.8556018471717834,0.3932553827762604,,
5,299,,,0.8833444714546204,0.3207434415817261
6,349,0.8758317232131958,0.39997416734695435,,
6,349,,,0.8763678669929504,0.322687566280365
7,399,0.8585877418518066,0.25592535734176636,,
7,399,,,0.8833891749382019,0.3236600160598755
8,449,0.8425399661064148,0.35839617252349854,,
8,449,,,0.8577924966812134,0.33364444971084595
9,499,0.8933877944946289,0.30761590600013733,,
9,499,,,0.8848998546600342,0.3201669156551361
10,549,0.8834120035171509,0.332418292760849,,
10,549,,,0.8925408124923706,0.31422704458236694
11,599,0.9008949398994446,0.370080828666687,,
11,599,,,0.8929976224899292,0.3129351735115051
12,649,0.865160346031189,0.29265376925468445,,
12,649,,,0.896583616733551,0.3124591112136841
13,699,0.8765525221824646,0.287454217672348,,
13,699,,,0.8952270746231079,0.3102126717567444
14,749,0.9187497496604919,0.324716717004776,,
14,749,,,0.8949042558670044,0.3134336769580841
15,799,0.8520675301551819,0.2805427014827728,,
15,799,,,0.8938890099525452,0.3113996386528015
16,849,0.8905287981033325,0.36207547783851624,,
16,849,,,0.8965407013893127,0.3099159300327301
17,899,0.9007367491722107,0.399504691362381,,
17,899,,,0.8955186605453491,0.309025377035141
18,949,0.904358446598053,0.268132746219635,,
18,949,,,0.89960116147995,0.30778005719184875
19,999,0.901931881904602,0.3150618076324463,,
19,999,,,0.8974522352218628,0.308696985244751
20,1049,0.9226828217506409,0.37545132637023926,,
20,1049,,,0.8974429965019226,0.3089892864227295
21,1099,0.882634162902832,0.35643428564071655,,
21,1099,,,0.8990001678466797,0.3088427782058716
22,1149,0.9073064923286438,0.3579927384853363,,
22,1149,,,0.8984312415122986,0.3075851500034332
23,1199,0.8612198233604431,0.3187679052352905,,
23,1199,,,0.8969327211380005,0.30988001823425293
24,1249,0.9198792576789856,0.2686820924282074,,
24,1249,,,0.8935680985450745,0.30941182374954224
25,1299,0.8942866325378418,0.3096260130405426,,
25,1299,,,0.8988752365112305,0.30740293860435486
26,1349,0.9077390432357788,0.39096805453300476,,
26,1349,,,0.8983585238456726,0.3085887134075165
27,1399,0.8660279512405396,0.2861393392086029,,
27,1399,,,0.8993178009986877,0.3070034980773926
28,1449,0.8351597785949707,0.3545943796634674,,
28,1449,,,0.8991745114326477,0.30752700567245483
29,1499,0.865962028503418,0.33670487999916077,,
29,1499,,,0.8984692692756653,0.3085682690143585
30,1549,0.9021191596984863,0.2473270744085312,,
30,1549,,,0.8989179134368896,0.30720072984695435
31,1599,0.8992078304290771,0.3412571847438812,,
31,1599,,,0.8986445069313049,0.30811887979507446
32,1649,0.8981291055679321,0.37092113494873047,,
32,1649,,,0.9011892080307007,0.3076659142971039
33,1699,0.9006875157356262,0.2928088307380676,,
33,1699,,,0.9007697105407715,0.30835676193237305
34,1749,0.912293553352356,0.3216169476509094,,
34,1749,,,0.9011722803115845,0.30663001537323
35,1799,0.9066388607025146,0.2861810326576233,,
35,1799,,,0.9011390805244446,0.3062308728694916
36,1849,0.8924636840820312,0.31099289655685425,,
36,1849,,,0.9013227820396423,0.3064391613006592
37,1899,0.897028923034668,0.2511150538921356,,
37,1899,,,0.901328444480896,0.30648890137672424
38,1949,0.9179896116256714,0.28863394260406494,,
38,1949,,,0.9005311131477356,0.30627089738845825
39,1999,0.9047042727470398,0.23647665977478027,,
39,1999,,,0.9008154273033142,0.3060300350189209
40,2049,0.8722610473632812,0.26800307631492615,,
40,2049,,,0.9013398289680481,0.30594292283058167
41,2099,0.9087345600128174,0.3036416172981262,,
41,2099,,,0.8998461365699768,0.3060486614704132
42,2149,0.8977022171020508,0.37978464365005493,,
42,2149,,,0.900391161441803,0.30600211024284363
43,2199,0.8520037531852722,0.3574611246585846,,
43,2199,,,0.9015960097312927,0.3056437075138092
44,2249,0.8682253956794739,0.3408161997795105,,
44,2249,,,0.901775598526001,0.3055528700351715
45,2299,0.902742326259613,0.29232585430145264,,
45,2299,,,0.9024644494056702,0.3057030141353607
46,2349,0.9112827777862549,0.2600874900817871,,
46,2349,,,0.9020167589187622,0.3057042956352234
47,2399,0.8857329487800598,0.3084014058113098,,
47,2399,,,0.9022114872932434,0.30578505992889404
48,2449,0.8758760690689087,0.25910741090774536,,
48,2449,,,0.9020871520042419,0.3057444989681244
49,2499,0.9002267718315125,0.34144967794418335,,
49,2499,,,0.9021667242050171,0.3056989908218384
50,2549,0.9096419811248779,0.34490758180618286,,
50,2549,,,0.9017693400382996,0.30572012066841125
51,2599,0.8714123964309692,0.2551878094673157,,
51,2599,,,0.9017485976219177,0.3057096004486084
52,2649,0.8599552512168884,0.4134819507598877,,
52,2649,,,0.901733934879303,0.305698961019516
53,2699,0.8928219079971313,0.3182810842990875,,
53,2699,,,0.9017898440361023,0.30568602681159973
54,2749,0.9115715622901917,0.3196265995502472,,
54,2749,,,0.9017075896263123,0.30569538474082947
