epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.10003089904785156,1.6156160831451416,,
0,49,,,0.1295064240694046,1.590686321258545
1,99,0.22984516620635986,0.9523624181747437,,
1,99,,,0.2475203573703766,0.9485601782798767
2,149,0.46359914541244507,0.7228494882583618,,
2,149,,,0.3775102496147156,0.7432702779769897
3,199,0.5904278755187988,0.6311727166175842,,
3,199,,,0.5805045962333679,0.6194595694541931
4,249,0.6819853782653809,0.5443653464317322,,
4,249,,,0.7195311784744263,0.5256791710853577
