epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8401942253112793,0.26267915964126587,,
0,49,,,0.8711707592010498,0.3302578926086426
1,99,0.8361589312553406,0.4524056017398834,,
1,99,,,0.8580513596534729,0.33488962054252625
2,149,0.8434410691261292,0.3397035598754883,,
2,149,,,0.8647596836090088,0.33857738971710205
3,199,0.9113010168075562,0.27207276225090027,,
3,199,,,0.8543977737426758,0.33244118094444275
4,249,0.8748119473457336,0.40301385521888733,,
4,249,,,0.8292166590690613,0.353529155254364
5,299,0.8495409488677979,0.3826054632663727,,
5,299,,,0.8693572878837585,0.32897305488586426
6,349,0.8699642419815063,0.2104150503873825,,
6,349,,,0.8585033416748047,0.3338242769241333
7,399,0.8936253190040588,0.3191410005092621,,
7,399,,,0.8638080954551697,0.3299739956855774
8,449,0.8255223631858826,0.3650030195713043,,
8,449,,,0.8666967749595642,0.33158308267593384
9,499,0.8807676434516907,0.27258461713790894,,
9,499,,,0.8736369609832764,0.32443949580192566
10,549,0.8338032960891724,0.377606064081192,,
10,549,,,0.858448326587677,0.3337171673774719
11,599,0.8111560940742493,0.37461957335472107,,
11,599,,,0.8704588413238525,0.3402109146118164
12,649,0.8975364565849304,0.3025219142436981,,
12,649,,,0.8712644577026367,0.3243531882762909
13,699,0.8709290623664856,0.3242078423500061,,
13,699,,,0.8732842206954956,0.3235803544521332
14,749,0.8801342844963074,0.2985698878765106,,
14,749,,,0.865001916885376,0.32589101791381836
15,799,0.8884870409965515,0.3289521038532257,,
15,799,,,0.87091463804245,0.32527658343315125
16,849,0.9148499369621277,0.20125943422317505,,
16,849,,,0.8813443183898926,0.3225226104259491
17,899,0.9055871963500977,0.37804755568504333,,
17,899,,,0.8769710063934326,0.322252094745636
18,949,0.805536687374115,0.455319344997406,,
18,949,,,0.8655692338943481,0.33023348450660706
19,999,0.8550654649734497,0.42958009243011475,,
19,999,,,0.8830101490020752,0.3164992928504944
20,1049,0.9032291173934937,0.20064382255077362,,
20,1049,,,0.8821670413017273,0.31785476207733154
21,1099,0.8920251131057739,0.3335246741771698,,
21,1099,,,0.8714126944541931,0.3246697187423706
22,1149,0.8841352462768555,0.3330516219139099,,
22,1149,,,0.8810021281242371,0.3208100199699402
23,1199,0.9248948693275452,0.22370193898677826,,
23,1199,,,0.8815913796424866,0.31958916783332825
24,1249,0.8864192366600037,0.3312486410140991,,
24,1249,,,0.8587344288825989,0.33379602432250977
25,1299,0.8717412948608398,0.3947562873363495,,
25,1299,,,0.8817972540855408,0.3186342120170593
26,1349,0.886871337890625,0.2524576783180237,,
26,1349,,,0.8865358233451843,0.31419989466667175
27,1399,0.8889209628105164,0.325338214635849,,
27,1399,,,0.890468418598175,0.3127792775630951
28,1449,0.8897848129272461,0.3102318048477173,,
28,1449,,,0.890827476978302,0.3114291727542877
29,1499,0.898189127445221,0.27213457226753235,,
29,1499,,,0.8930835723876953,0.3105289041996002
30,1549,0.904177188873291,0.3031372129917145,,
30,1549,,,0.8921847939491272,0.3094138503074646
31,1599,0.892634391784668,0.3711528778076172,,
31,1599,,,0.8921123743057251,0.3094646632671356
32,1649,0.8548871278762817,0.3209867477416992,,
32,1649,,,0.8908611536026001,0.3092903196811676
33,1699,0.9176276922225952,0.21880009770393372,,
33,1699,,,0.8925225734710693,0.30901283025741577
34,1749,0.8946738839149475,0.3517220914363861,,
34,1749,,,0.8948081731796265,0.3096049726009369
35,1799,0.8940240144729614,0.29227161407470703,,
35,1799,,,0.8945149183273315,0.30934199690818787
36,1849,0.9036090970039368,0.3392027020454407,,
36,1849,,,0.8939171433448792,0.30896875262260437
37,1899,0.9062224626541138,0.30401918292045593,,
37,1899,,,0.894249439239502,0.30798575282096863
38,1949,0.8953147530555725,0.314908891916275,,
38,1949,,,0.8932520151138306,0.3087737262248993
39,1999,0.8801002502441406,0.3270323574542999,,
39,1999,,,0.8939992189407349,0.3084731996059418
40,2049,0.9031163454055786,0.2139057070016861,,
40,2049,,,0.8934561610221863,0.3087439239025116
41,2099,0.9229096174240112,0.27907708287239075,,
41,2099,,,0.8946202397346497,0.306999146938324
42,2149,0.8929820656776428,0.24890996515750885,,
42,2149,,,0.8940608501434326,0.30804774165153503
43,2199,0.8886484503746033,0.33014562726020813,,
43,2199,,,0.8919790983200073,0.3086267411708832
44,2249,0.9053741693496704,0.2849980890750885,,
44,2249,,,0.8951780200004578,0.3074120581150055
45,2299,0.9206669330596924,0.26933228969573975,,
45,2299,,,0.8948805928230286,0.3078177571296692
46,2349,0.8934863805770874,0.3316153585910797,,
46,2349,,,0.8934036493301392,0.3088165521621704
47,2399,0.9017218351364136,0.28164783120155334,,
47,2399,,,0.8930240869522095,0.3072524964809418
48,2449,0.8914414644241333,0.37791016697883606,,
48,2449,,,0.8945976495742798,0.30688604712486267
49,2499,0.9049407839775085,0.3659600615501404,,
49,2499,,,0.8949235677719116,0.30671876668930054
50,2549,0.9062525629997253,0.28925999999046326,,
50,2549,,,0.8943023085594177,0.3068765699863434
51,2599,0.9175471663475037,0.3180789649486542,,
51,2599,,,0.8947536945343018,0.3064741790294647
52,2649,0.9025705456733704,0.41497451066970825,,
52,2649,,,0.8952394723892212,0.30645108222961426
53,2699,0.9206751585006714,0.3317320942878723,,
53,2699,,,0.895332396030426,0.30613774061203003
54,2749,0.9014235138893127,0.24734050035476685,,
54,2749,,,0.8957865834236145,0.30607879161834717
55,2799,0.8699032664299011,0.2897455394268036,,
55,2799,,,0.8965398073196411,0.306016206741333
56,2849,0.9195017218589783,0.26698392629623413,,
56,2849,,,0.8967161774635315,0.3061287999153137
57,2899,0.8920562863349915,0.29818159341812134,,
57,2899,,,0.8966937065124512,0.3060469627380371
58,2949,0.8899409174919128,0.31835073232650757,,
58,2949,,,0.8958173990249634,0.3059860169887543
59,2999,0.8746933341026306,0.35966694355010986,,
59,2999,,,0.895453691482544,0.30604368448257446
60,3049,0.8971256613731384,0.30631834268569946,,
60,3049,,,0.8960475325584412,0.30591875314712524
61,3099,0.8957087993621826,0.4096639156341553,,
61,3099,,,0.8959070444107056,0.3058847486972809
62,3149,0.905649721622467,0.22154249250888824,,
62,3149,,,0.8953244686126709,0.3060108423233032
63,3199,0.8849623203277588,0.2608533501625061,,
63,3199,,,0.8961707353591919,0.30576860904693604
64,3249,0.9298137426376343,0.301268994808197,,
64,3249,,,0.8962368369102478,0.3057418465614319
65,3299,0.9024081826210022,0.32262539863586426,,
65,3299,,,0.896392822265625,0.30580753087997437
66,3349,0.9044143557548523,0.30414271354675293,,
66,3349,,,0.8962182998657227,0.3057537078857422
67,3399,0.8834463357925415,0.28932198882102966,,
67,3399,,,0.8960273265838623,0.30593302845954895
68,3449,0.9237565398216248,0.39487212896347046,,
68,3449,,,0.8957942724227905,0.3059447109699249
69,3499,0.8983513116836548,0.29548293352127075,,
69,3499,,,0.8961041569709778,0.3057083785533905
70,3549,0.9009585380554199,0.3141788840293884,,
70,3549,,,0.8963075280189514,0.3057078719139099
71,3599,0.8949536085128784,0.3661704659461975,,
71,3599,,,0.8964648246765137,0.3057408630847931
72,3649,0.8840155005455017,0.3606170117855072,,
72,3649,,,0.895402193069458,0.3057911694049835
73,3699,0.920450747013092,0.34418630599975586,,
73,3699,,,0.8969774842262268,0.3055947422981262
74,3749,0.9161888360977173,0.21632353961467743,,
74,3749,,,0.8973343968391418,0.3056199550628662
75,3799,0.8949822783470154,0.2995433211326599,,
75,3799,,,0.8969736099243164,0.30565816164016724
76,3849,0.883781909942627,0.3267991542816162,,
76,3849,,,0.8967363834381104,0.30544784665107727
77,3899,0.8994808793067932,0.36505207419395447,,
77,3899,,,0.8968002200126648,0.3053976893424988
78,3949,0.9214523434638977,0.2857135534286499,,
78,3949,,,0.8969960808753967,0.30532166361808777
79,3999,0.8848090767860413,0.34381103515625,,
79,3999,,,0.8972100615501404,0.3051808178424835
80,4049,0.9105801582336426,0.26246926188468933,,
80,4049,,,0.8974306583404541,0.30515459179878235
81,4099,0.902271032333374,0.29280713200569153,,
81,4099,,,0.8977718353271484,0.3056179881095886
82,4149,0.9105402827262878,0.3882606029510498,,
82,4149,,,0.8977850079536438,0.30547642707824707
83,4199,0.9100167751312256,0.3269483745098114,,
83,4199,,,0.8976308107376099,0.30525898933410645
84,4249,0.9096993207931519,0.29915672540664673,,
84,4249,,,0.897164523601532,0.3052177131175995
85,4299,0.9012025594711304,0.33348318934440613,,
85,4299,,,0.8966642618179321,0.3052268922328949
86,4349,0.9153552651405334,0.20551477372646332,,
86,4349,,,0.8967748880386353,0.30521509051322937
87,4399,0.8906751871109009,0.4152395725250244,,
87,4399,,,0.8967804908752441,0.30520713329315186
88,4449,0.8984395265579224,0.30871087312698364,,
88,4449,,,0.8969603180885315,0.3051931858062744
89,4499,0.8852798342704773,0.3343936800956726,,
89,4499,,,0.896969199180603,0.3051759600639343
90,4549,0.880881667137146,0.34449124336242676,,
90,4549,,,0.897028386592865,0.3051793873310089
