epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8985984325408936,0.3596526086330414,,
0,49,,,0.868084192276001,0.3301806151866913
1,99,0.8920720219612122,0.3979471027851105,,
1,99,,,0.8713865876197815,0.32185792922973633
2,149,0.81936115026474,0.42153608798980713,,
2,149,,,0.8723881840705872,0.3251461386680603
3,199,0.8321467041969299,0.4636208415031433,,
3,199,,,0.878958523273468,0.31987908482551575
4,249,0.8962489366531372,0.2858773469924927,,
4,249,,,0.874975323677063,0.3180401623249054
5,299,0.8720380663871765,0.3967853784561157,,
5,299,,,0.87455153465271,0.33315014839172363
6,349,0.9021015167236328,0.2662375271320343,,
6,349,,,0.8481140732765198,0.3352195918560028
7,399,0.8768532872200012,0.3100927472114563,,
7,399,,,0.8813276290893555,0.31759244203567505
8,449,0.8827115297317505,0.36337316036224365,,
8,449,,,0.883145809173584,0.3172120749950409
9,499,0.8765045404434204,0.2889837920665741,,
9,499,,,0.8787121176719666,0.3284272849559784
10,549,0.8522160649299622,0.2964378297328949,,
10,549,,,0.8818421363830566,0.3176450729370117
11,599,0.8888192772865295,0.24911248683929443,,
11,599,,,0.8786839246749878,0.3175175189971924
12,649,0.9037019610404968,0.21143074333667755,,
12,649,,,0.8811747431755066,0.31638646125793457
13,699,0.8558993339538574,0.42621171474456787,,
13,699,,,0.8849630951881409,0.3140101432800293
14,749,0.9072120785713196,0.39645326137542725,,
14,749,,,0.8781039714813232,0.31656792759895325
15,799,0.8614658713340759,0.38340410590171814,,
15,799,,,0.8780931234359741,0.31499749422073364
16,849,0.8986636400222778,0.26614806056022644,,
16,849,,,0.8821414113044739,0.3174997866153717
17,899,0.8810818791389465,0.43511396646499634,,
17,899,,,0.875683069229126,0.3186648190021515
18,949,0.8870964646339417,0.36720946431159973,,
18,949,,,0.8873137831687927,0.3136644661426544
19,999,0.8787574768066406,0.3294106721878052,,
19,999,,,0.8829425573348999,0.312660276889801
20,1049,0.8723307251930237,0.35921430587768555,,
20,1049,,,0.8793142437934875,0.3175918757915497
21,1099,0.8674705028533936,0.3464289903640747,,
21,1099,,,0.8863256573677063,0.3118131756782532
22,1149,0.8896266222000122,0.36311981081962585,,
22,1149,,,0.8736263513565063,0.31886357069015503
23,1199,0.8632351756095886,0.24728882312774658,,
23,1199,,,0.8873451352119446,0.31200486421585083
24,1249,0.8615320920944214,0.23232650756835938,,
24,1249,,,0.8878483772277832,0.3113906979560852
25,1299,0.8812713623046875,0.3435337245464325,,
25,1299,,,0.8796149492263794,0.31561538577079773
26,1349,0.8989958763122559,0.24157366156578064,,
26,1349,,,0.8850294351577759,0.3137683868408203
27,1399,0.9258897304534912,0.27014151215553284,,
27,1399,,,0.884803295135498,0.3104597330093384
28,1449,0.8579141497612,0.3389226794242859,,
28,1449,,,0.8849789500236511,0.3172852396965027
29,1499,0.8804011940956116,0.27932196855545044,,
29,1499,,,0.8779553174972534,0.3158119022846222
30,1549,0.8899873495101929,0.35890090465545654,,
30,1549,,,0.8897861838340759,0.30794939398765564
31,1599,0.8755701780319214,0.35929545760154724,,
31,1599,,,0.878380537033081,0.3158341646194458
32,1649,0.8422795534133911,0.32949966192245483,,
32,1649,,,0.8794019222259521,0.3206178545951843
33,1699,0.8773220181465149,0.2990418076515198,,
33,1699,,,0.8942396640777588,0.3104902505874634
34,1749,0.8595173358917236,0.39572110772132874,,
34,1749,,,0.8908395767211914,0.3135421574115753
35,1799,0.9044287800788879,0.26446330547332764,,
35,1799,,,0.8835488557815552,0.3117835819721222
36,1849,0.9188224673271179,0.28129255771636963,,
36,1849,,,0.8895583152770996,0.30878007411956787
37,1899,0.882935106754303,0.2103073000907898,,
37,1899,,,0.8970743417739868,0.3027648329734802
38,1949,0.8849459886550903,0.29835033416748047,,
38,1949,,,0.8993093371391296,0.3013499677181244
39,1999,0.9117863774299622,0.36929503083229065,,
39,1999,,,0.8980225920677185,0.3012640178203583
40,2049,0.9137656688690186,0.24893096089363098,,
40,2049,,,0.9004384279251099,0.30040082335472107
41,2099,0.861915111541748,0.3085147738456726,,
41,2099,,,0.8997437953948975,0.3004280924797058
42,2149,0.9012251496315002,0.3192945718765259,,
42,2149,,,0.8979865908622742,0.3008248209953308
43,2199,0.9221629500389099,0.3702649474143982,,
43,2199,,,0.9014725685119629,0.29968133568763733
44,2249,0.9042776823043823,0.2547018229961395,,
44,2249,,,0.900910496711731,0.29996538162231445
45,2299,0.9082937240600586,0.2905818521976471,,
45,2299,,,0.9016464352607727,0.29927876591682434
46,2349,0.8802786469459534,0.2994341552257538,,
46,2349,,,0.9019761681556702,0.2991170585155487
47,2399,0.8805769681930542,0.34766528010368347,,
47,2399,,,0.9003690481185913,0.2999075651168823
48,2449,0.8586466312408447,0.37083688378334045,,
48,2449,,,0.9000651240348816,0.2990289032459259
49,2499,0.9057419300079346,0.2221837043762207,,
49,2499,,,0.9033432602882385,0.29832595586776733
50,2549,0.8748970031738281,0.25850701332092285,,
50,2549,,,0.9021137952804565,0.29861679673194885
51,2599,0.9202312231063843,0.31433382630348206,,
51,2599,,,0.9009637236595154,0.2989349663257599
52,2649,0.9136849045753479,0.2533690333366394,,
52,2649,,,0.9010209441184998,0.2998114824295044
53,2699,0.8886067867279053,0.299609512090683,,
53,2699,,,0.901733934879303,0.2994268834590912
54,2749,0.8875767588615417,0.38268840312957764,,
54,2749,,,0.9022588729858398,0.2984062135219574
55,2799,0.9099960327148438,0.30457091331481934,,
55,2799,,,0.9015707969665527,0.29932814836502075
56,2849,0.9152855277061462,0.25203779339790344,,
56,2849,,,0.9016883373260498,0.29902181029319763
57,2899,0.8830203413963318,0.2740905284881592,,
57,2899,,,0.9025818109512329,0.29877105355262756
58,2949,0.9166359901428223,0.2909148633480072,,
58,2949,,,0.902555525302887,0.298444926738739
59,2999,0.9179514050483704,0.30096372961997986,,
59,2999,,,0.9023220539093018,0.29831746220588684
60,3049,0.8925806879997253,0.3159219026565552,,
60,3049,,,0.9025838971138,0.298190176486969
61,3099,0.8749845027923584,0.3798956274986267,,
61,3099,,,0.902863621711731,0.2979944944381714
62,3149,0.8960856199264526,0.3043966293334961,,
62,3149,,,0.9027197957038879,0.29794448614120483
63,3199,0.9169424772262573,0.37962788343429565,,
63,3199,,,0.902938187122345,0.2979278266429901
64,3249,0.9264773726463318,0.31839805841445923,,
64,3249,,,0.902379035949707,0.2979751229286194
65,3299,0.8984162211418152,0.2814023494720459,,
65,3299,,,0.9027023315429688,0.29799655079841614
66,3349,0.9058892130851746,0.30895647406578064,,
66,3349,,,0.9035491347312927,0.2979391813278198
67,3399,0.8979265689849854,0.2929248511791229,,
67,3399,,,0.9029229879379272,0.29800114035606384
68,3449,0.9094572067260742,0.2383149117231369,,
68,3449,,,0.9024507999420166,0.29810523986816406
69,3499,0.9102542400360107,0.29545456171035767,,
69,3499,,,0.9024466276168823,0.29807913303375244
70,3549,0.9113597869873047,0.24546349048614502,,
70,3549,,,0.9025668501853943,0.2980465292930603
71,3599,0.8943108916282654,0.2801813781261444,,
71,3599,,,0.9025524258613586,0.29804524779319763
72,3649,0.9241905212402344,0.3053358793258667,,
72,3649,,,0.90263432264328,0.298025906085968
73,3699,0.8900891542434692,0.33292156457901,,
73,3699,,,0.9026729464530945,0.2980049252510071
