epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.06320972740650177,1.6673848628997803,,
0,49,,,0.07093849033117294,1.6501017808914185
1,99,0.10596998780965805,1.0070765018463135,,
1,99,,,0.09909176826477051,1.0021811723709106
2,149,0.29968884587287903,0.8042747974395752,,
2,149,,,0.3616239130496979,0.7732837200164795
3,199,0.5767449736595154,0.6488295197486877,,
3,199,,,0.5896565318107605,0.6593596339225769
4,249,0.6259561777114868,0.5674288868904114,,
4,249,,,0.6927294135093689,0.5567324161529541
