epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8218311667442322,0.3077912926673889,,
0,49,,,0.8844166398048401,0.2998334467411041
1,99,0.8851392269134521,0.35104018449783325,,
1,99,,,0.8916993737220764,0.29905441403388977
2,149,0.8517847061157227,0.33576998114585876,,
2,149,,,0.8890711069107056,0.2979671359062195
3,199,0.859523355960846,0.35200655460357666,,
3,199,,,0.8928790092468262,0.2969532907009125
4,249,0.859857976436615,0.4133439362049103,,
4,249,,,0.8889608979225159,0.29703065752983093
