epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8652571439743042,0.320091187953949,,
0,49,,,0.8684089779853821,0.33724451065063477
1,99,0.8597927689552307,0.30235886573791504,,
1,99,,,0.8733811974525452,0.3331570029258728
2,149,0.8786478042602539,0.3942205011844635,,
2,149,,,0.8445305824279785,0.3471539318561554
3,199,0.8408796191215515,0.3761100769042969,,
3,199,,,0.8638306856155396,0.3379574418067932
4,249,0.8956576585769653,0.22795413434505463,,
4,249,,,0.8612676858901978,0.3361370265483856
5,299,0.8763784170150757,0.35381078720092773,,
5,299,,,0.8664633631706238,0.33743467926979065
6,349,0.8850239515304565,0.3431552052497864,,
6,349,,,0.8771626353263855,0.32969802618026733
7,399,0.8714419603347778,0.4211024045944214,,
7,399,,,0.8644156455993652,0.3353615999221802
8,449,0.8429385423660278,0.2987239360809326,,
8,449,,,0.8678950667381287,0.3338596820831299
9,499,0.8745342493057251,0.23695158958435059,,
9,499,,,0.8759146928787231,0.33200907707214355
10,549,0.8526961207389832,0.2828850746154785,,
10,549,,,0.8654785752296448,0.3361091613769531
11,599,0.8938902020454407,0.29356297850608826,,
11,599,,,0.8634462356567383,0.337493360042572
12,649,0.8756457567214966,0.3007834553718567,,
12,649,,,0.8794620037078857,0.3303239941596985
13,699,0.847236692905426,0.33223530650138855,,
13,699,,,0.8897037506103516,0.322117418050766
14,749,0.8588879704475403,0.31516316533088684,,
14,749,,,0.8922185301780701,0.31872808933258057
15,799,0.879597008228302,0.2936303913593292,,
15,799,,,0.8923644423484802,0.3183119297027588
16,849,0.8872756958007812,0.2853822410106659,,
16,849,,,0.8925459980964661,0.31937962770462036
17,899,0.8862252235412598,0.2545976936817169,,
17,899,,,0.8901243805885315,0.3195628523826599
18,949,0.8699716925621033,0.2979561388492584,,
18,949,,,0.8904733061790466,0.3191829025745392
19,999,0.878814160823822,0.2856387197971344,,
19,999,,,0.8918739557266235,0.31724029779434204
20,1049,0.8763816952705383,0.31196630001068115,,
20,1049,,,0.8949869871139526,0.31997743248939514
21,1099,0.8792068362236023,0.2698979079723358,,
21,1099,,,0.8863864541053772,0.3195299506187439
22,1149,0.8545019626617432,0.33914610743522644,,
22,1149,,,0.893600583076477,0.31713226437568665
23,1199,0.8836207389831543,0.2245393693447113,,
23,1199,,,0.8921144008636475,0.3171749413013458
24,1249,0.8918496966362,0.2645157277584076,,
24,1249,,,0.8945119976997375,0.31635451316833496
25,1299,0.8971141576766968,0.30048999190330505,,
25,1299,,,0.8924301266670227,0.3168042302131653
26,1349,0.8831549882888794,0.3273945152759552,,
26,1349,,,0.8925501704216003,0.31673991680145264
27,1399,0.8705754280090332,0.39269036054611206,,
27,1399,,,0.8944107890129089,0.31480157375335693
28,1449,0.8121907114982605,0.36338719725608826,,
28,1449,,,0.8927345871925354,0.31494060158729553
29,1499,0.9055455923080444,0.3212701976299286,,
29,1499,,,0.8920935392379761,0.3156128525733948
30,1549,0.894596517086029,0.31515994668006897,,
30,1549,,,0.894573986530304,0.31453365087509155
31,1599,0.8885117769241333,0.28059422969818115,,
31,1599,,,0.89258873462677,0.3153098225593567
32,1649,0.8984472751617432,0.30208155512809753,,
32,1649,,,0.8951696157455444,0.3138831853866577
33,1699,0.8555768132209778,0.3858241140842438,,
33,1699,,,0.8960905075073242,0.3150854706764221
34,1749,0.9118810296058655,0.1680578589439392,,
34,1749,,,0.8960733413696289,0.3135574758052826
35,1799,0.8943172097206116,0.2675984501838684,,
35,1799,,,0.8970435857772827,0.3142881989479065
36,1849,0.8876940608024597,0.25910261273384094,,
36,1849,,,0.8972966074943542,0.3152807950973511
37,1899,0.8811818361282349,0.2866014242172241,,
37,1899,,,0.896887481212616,0.3139099180698395
38,1949,0.9139499068260193,0.3307535946369171,,
38,1949,,,0.8925665020942688,0.3156123757362366
39,1999,0.8464349508285522,0.43505802750587463,,
39,1999,,,0.8936235308647156,0.3144916594028473
40,2049,0.869995653629303,0.27362382411956787,,
40,2049,,,0.8900825381278992,0.31553909182548523
41,2099,0.9181976318359375,0.2501748204231262,,
41,2099,,,0.8953390717506409,0.31351351737976074
42,2149,0.8405414819717407,0.36748206615448,,
42,2149,,,0.8961714506149292,0.3132321536540985
43,2199,0.8886317014694214,0.2963545620441437,,
43,2199,,,0.8961679935455322,0.3131309449672699
44,2249,0.8895549178123474,0.30302318930625916,,
44,2249,,,0.897333562374115,0.31276175379753113
45,2299,0.9124975204467773,0.2520253360271454,,
45,2299,,,0.8966392874717712,0.3127785921096802
46,2349,0.9052188992500305,0.3143916726112366,,
46,2349,,,0.8969648480415344,0.3127180337905884
47,2399,0.8896620273590088,0.2624736428260803,,
47,2399,,,0.8963796496391296,0.31291764974594116
48,2449,0.9020066857337952,0.34852975606918335,,
48,2449,,,0.8973304033279419,0.3126085698604584
49,2499,0.9100562334060669,0.4080120623111725,,
49,2499,,,0.8967766761779785,0.3128020763397217
50,2549,0.9095678925514221,0.2276524305343628,,
50,2549,,,0.8975770473480225,0.31258970499038696
51,2599,0.9101889729499817,0.2551202178001404,,
51,2599,,,0.8976719379425049,0.3127637207508087
52,2649,0.8719686269760132,0.39520585536956787,,
52,2649,,,0.8963918685913086,0.3126181662082672
53,2699,0.904423177242279,0.23054754734039307,,
53,2699,,,0.8962618708610535,0.31273534893989563
54,2749,0.917443573474884,0.23768223822116852,,
54,2749,,,0.8968024849891663,0.3127371072769165
55,2799,0.8753679990768433,0.224053755402565,,
55,2799,,,0.8969058990478516,0.31263694167137146
56,2849,0.8856759071350098,0.2635642886161804,,
56,2849,,,0.8968772888183594,0.3125835955142975
57,2899,0.9191778302192688,0.25644001364707947,,
57,2899,,,0.8969578146934509,0.31253090500831604
58,2949,0.8926548957824707,0.32057496905326843,,
58,2949,,,0.897132933139801,0.3125014901161194
59,2999,0.8645350337028503,0.29593679308891296,,
59,2999,,,0.8971796631813049,0.31246981024742126
60,3049,0.9013186693191528,0.30080172419548035,,
60,3049,,,0.8972463011741638,0.3124350905418396
61,3099,0.8544169664382935,0.3463848829269409,,
61,3099,,,0.8973515629768372,0.31241583824157715
62,3149,0.8890891671180725,0.2778248190879822,,
62,3149,,,0.8973340392112732,0.3124118149280548
63,3199,0.9134618639945984,0.2994852364063263,,
63,3199,,,0.8973818421363831,0.31242430210113525
64,3249,0.8974612951278687,0.22211945056915283,,
64,3249,,,0.8972316384315491,0.312444806098938
65,3299,0.9184095859527588,0.29495754837989807,,
65,3299,,,0.8970884680747986,0.31248176097869873
