epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459468245506287,0.5299233198165894,,,,
0,49,,,0.8572874069213867,0.3882084786891937,,
0,49,,,,,0.8208925724029541,0.3788820803165436
1,99,,,0.8488196134567261,0.37551116943359375,,
1,99,,,,,0.8016703724861145,0.3834115266799927
2,149,,,0.8508006930351257,0.4632056653499603,,
2,149,,,,,0.8025623559951782,0.3872978687286377
3,199,,,0.8745629191398621,0.46561768651008606,,
3,199,,,,,0.8046791553497314,0.38515040278434753
4,249,,,0.8946351408958435,0.37260380387306213,,
4,249,,,,,0.8097038269042969,0.3810698688030243
5,299,,,0.8954943418502808,0.40814241766929626,,
5,299,,,,,0.8065376281738281,0.38250747323036194
6,349,,,0.8788681626319885,0.433024525642395,,
6,349,,,,,0.7915090322494507,0.3894869089126587
7,399,,,0.9100092649459839,0.35843682289123535,,
7,399,,,,,0.803638219833374,0.3813616931438446
8,449,,,0.8952161073684692,0.36931729316711426,,
8,449,,,,,0.8144213557243347,0.3757074475288391
9,499,,,0.8983219265937805,0.42910677194595337,,
9,499,,,,,0.7995240092277527,0.3851009011268616
10,549,,,0.8989304304122925,0.4016607999801636,,
10,549,,,,,0.8014554381370544,0.38219785690307617
11,599,,,0.913905918598175,0.333266019821167,,
11,599,,,,,0.7951129078865051,0.387509286403656
12,649,,,0.9127169251441956,0.32718271017074585,,
12,649,,,,,0.7956199645996094,0.38618361949920654
13,699,,,0.8921166658401489,0.302693635225296,,
13,699,,,,,0.8116487264633179,0.37783533334732056
14,749,,,0.9026651382446289,0.3169673979282379,,
14,749,,,,,0.8065098524093628,0.3807294964790344
15,799,,,0.9034762978553772,0.2871040105819702,,
15,799,,,,,0.8110227584838867,0.37802258133888245
16,849,,,0.9117782711982727,0.2970401346683502,,
16,849,,,,,0.8018676042556763,0.3833600878715515
17,899,,,0.8435145020484924,0.4364429712295532,,
17,899,,,,,0.804522693157196,0.3813740611076355
18,949,,,0.9142059683799744,0.3426525890827179,,
18,949,,,,,0.8066868782043457,0.3801969885826111
19,999,,,0.9188187122344971,0.3387434184551239,,
19,999,,,,,0.8022387027740479,0.38327085971832275
20,1049,,,0.912563681602478,0.29496756196022034,,
20,1049,,,,,0.8047705292701721,0.38189592957496643
21,1099,,,0.9162324070930481,0.3516858220100403,,
21,1099,,,,,0.8047190308570862,0.38195672631263733
22,1149,,,0.8934562802314758,0.3908858299255371,,
22,1149,,,,,0.8043993711471558,0.3821406960487366
23,1199,,,0.9108279347419739,0.3316032290458679,,
23,1199,,,,,0.8047479391098022,0.38188785314559937
24,1249,,,0.9199009537696838,0.30869579315185547,,
24,1249,,,,,0.8045178055763245,0.38201773166656494
25,1299,,,0.9317165017127991,0.2726495563983917,,
25,1299,,,,,0.8044379949569702,0.38207685947418213
26,1349,,,0.8927211761474609,0.4087238013744354,,
26,1349,,,,,0.8034126162528992,0.3826552629470825
27,1399,,,0.9154609441757202,0.29808735847473145,,
27,1399,,,,,0.803429126739502,0.3826461136341095
28,1449,,,0.9129672050476074,0.33638185262680054,,
28,1449,,,,,0.803447961807251,0.3826237618923187
29,1499,,,0.9215724468231201,0.3133639693260193,,
29,1499,,,,,0.8035107254981995,0.3826034963130951
30,1549,,,0.9197638630867004,0.35201382637023926,,
30,1549,,,,,0.803475558757782,0.38262274861335754
31,1599,,,0.9013420343399048,0.33751851320266724,,
31,1599,,,,,0.8034297823905945,0.3826432526111603
32,1649,,,0.921938419342041,0.3181236982345581,,
32,1649,,,,,0.8034920692443848,0.3826221823692322
33,1699,,,0.9156007766723633,0.34725937247276306,,
33,1699,,,,,0.8035049438476562,0.38262051343917847
34,1749,,,0.9132145047187805,0.3528560996055603,,
34,1749,,,,,0.8035048246383667,0.3826250433921814
35,1799,,,0.8944265246391296,0.3993319272994995,,
35,1799,,,,,0.8034851551055908,0.3826259970664978
36,1849,,,0.9051920771598816,0.31780025362968445,,
36,1849,,,,,0.8034990429878235,0.38262102007865906
37,1899,,,0.9048861265182495,0.2921901345252991,,
37,1899,,,,,0.8034965395927429,0.38262659311294556
38,1949,,,0.892617404460907,0.29986804723739624,,
38,1949,,,,,0.8034853339195251,0.382622629404068
39,1999,,,0.9019536375999451,0.40549173951148987,,
39,1999,,,,,0.803468644618988,0.3826337158679962
40,2049,,,0.9078096151351929,0.2601039409637451,,
40,2049,,,,,0.8034799098968506,0.3826282322406769
41,2099,,,0.8979179263114929,0.32040104269981384,,
41,2099,,,,,0.803481936454773,0.3826288878917694
42,2149,,,0.8992260098457336,0.34330570697784424,,
42,2149,,,,,0.8034582734107971,0.3826276361942291
43,2199,,,0.9102299809455872,0.31964167952537537,,
43,2199,,,,,0.8034642338752747,0.3826368451118469
44,2249,,,0.9127766489982605,0.3395995795726776,,
44,2249,,,,,0.8034457564353943,0.38263460993766785
45,2299,,,0.9089992642402649,0.3350500166416168,,
45,2299,,,,,0.8034453988075256,0.38264042139053345
46,2349,,,0.9014590382575989,0.4443608522415161,,
46,2349,,,,,0.8034579753875732,0.3826400339603424
47,2399,,,0.9051518440246582,0.41662633419036865,,
47,2399,,,,,0.8034282326698303,0.3826424479484558
48,2449,,,0.9039894342422485,0.3729097247123718,,
48,2449,,,,,0.8034544587135315,0.3826357424259186
49,2499,,,0.9192398190498352,0.33398115634918213,,
49,2499,,,,,0.803459107875824,0.38263463973999023
50,2549,,,0.9210853576660156,0.32351797819137573,,
50,2549,,,,,0.8034773468971252,0.38262999057769775
51,2599,,,0.9190119504928589,0.3044670522212982,,
51,2599,,,,,0.8034918308258057,0.382622629404068
52,2649,,,0.8911165595054626,0.4838399887084961,,
52,2649,,,,,0.80348801612854,0.3826186954975128
53,2699,,,0.9079149961471558,0.351065993309021,,
53,2699,,,,,0.8034738302230835,0.38262003660202026
54,2749,,,0.9004701972007751,0.31410402059555054,,
54,2749,,,,,0.8035066723823547,0.38261380791664124
55,2799,,,0.9003223180770874,0.2937992215156555,,
55,2799,,,,,0.8034917116165161,0.3826180398464203
56,2849,,,0.9191314578056335,0.38807082176208496,,
56,2849,,,,,0.8034878969192505,0.3826168477535248
57,2899,,,0.9066605567932129,0.40357518196105957,,
57,2899,,,,,0.8034890294075012,0.38262131810188293
58,2949,,,0.9165728688240051,0.33933213353157043,,
58,2949,,,,,0.8034927845001221,0.3826213479042053
59,2999,,,0.8979505300521851,0.4024525284767151,,
59,2999,,,,,0.8034879565238953,0.38262102007865906
60,3049,,,0.8975630402565002,0.3650190234184265,,
60,3049,,,,,0.8035218715667725,0.38261735439300537
61,3099,,,0.9112465381622314,0.24176183342933655,,
61,3099,,,,,0.8034900426864624,0.3826247453689575
62,3149,,,0.9291327595710754,0.3276808261871338,,
62,3149,,,,,0.8034974932670593,0.38262316584587097
63,3199,,,0.9191359281539917,0.354169100522995,,
63,3199,,,,,0.8034654855728149,0.38262632489204407
64,3249,,,0.9150600433349609,0.37391847372055054,,
64,3249,,,,,0.8034558296203613,0.3826388716697693
65,3299,,,0.916675865650177,0.40179523825645447,,
65,3299,,,,,0.8034572005271912,0.3826432228088379
66,3349,,,0.9099977612495422,0.31180447340011597,,
66,3349,,,,,0.8034628033638,0.3826421797275543
67,3399,,,0.9023030400276184,0.39730212092399597,,
67,3399,,,,,0.8034633994102478,0.38264426589012146
68,3449,,,0.9159144759178162,0.40362468361854553,,
68,3449,,,,,0.8034433126449585,0.3826380670070648
69,3499,,,0.9118403792381287,0.43260762095451355,,
69,3499,,,,,0.8034645318984985,0.38263264298439026
70,3549,,,0.910801887512207,0.28480619192123413,,
70,3549,,,,,0.8034501671791077,0.38263949751853943
71,3599,,,0.9044613242149353,0.33235952258110046,,
71,3599,,,,,0.8034481406211853,0.38264405727386475
72,3649,,,0.9096570611000061,0.31559449434280396,,
72,3649,,,,,0.8034427762031555,0.382646769285202
73,3699,,,0.9240573644638062,0.30749714374542236,,
73,3699,,,,,0.8034602999687195,0.38264650106430054
74,3749,,,0.916839599609375,0.23675931990146637,,
74,3749,,,,,0.8034499883651733,0.3826473355293274
75,3799,,,0.9090114831924438,0.34958136081695557,,
75,3799,,,,,0.8034412264823914,0.3826499581336975
76,3849,,,0.9003801345825195,0.4093349277973175,,
76,3849,,,,,0.8034315705299377,0.38266175985336304
77,3899,,,0.9146071076393127,0.27940380573272705,,
77,3899,,,,,0.8034143447875977,0.3826639950275421
78,3949,,,0.8890352249145508,0.34420162439346313,,
