epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8694036602973938,0.26591625809669495,,
0,49,,,0.8795864582061768,0.30056628584861755
1,99,0.8856984376907349,0.35639461874961853,,
1,99,,,0.8762495517730713,0.30448824167251587
2,149,0.8496382236480713,0.34335023164749146,,
2,149,,,0.860849142074585,0.3128325939178467
3,199,0.8666031956672668,0.4062385857105255,,
3,199,,,0.8624354600906372,0.3109772503376007
4,249,0.8305131793022156,0.2866710424423218,,
4,249,,,0.8681824803352356,0.30846431851387024
5,299,0.9000014066696167,0.3330414891242981,,
5,299,,,0.8631681799888611,0.31373628973960876
6,349,0.8718642592430115,0.3292609453201294,,
6,349,,,0.8779261708259583,0.3023139536380768
7,399,0.8551850318908691,0.3399721384048462,,
7,399,,,0.8886100649833679,0.29433274269104004
8,449,0.8484991192817688,0.2761875092983246,,
8,449,,,0.8883346319198608,0.2933622896671295
9,499,0.8933001756668091,0.3404858112335205,,
9,499,,,0.8883698582649231,0.29320502281188965
10,549,0.8572469353675842,0.30482083559036255,,
10,549,,,0.8885766863822937,0.2930704951286316
11,599,0.9035695195198059,0.368470698595047,,
11,599,,,0.8922999501228333,0.29095935821533203
12,649,0.8845551013946533,0.37018460035324097,,
12,649,,,0.8886625170707703,0.291867733001709
13,699,0.886469304561615,0.2773415446281433,,
13,699,,,0.8829214572906494,0.29403892159461975
14,749,0.8782370686531067,0.2751128077507019,,
14,749,,,0.8873341679573059,0.2918485403060913
15,799,0.8921332359313965,0.3161610960960388,,
15,799,,,0.888764500617981,0.2913014590740204
16,849,0.8922474980354309,0.29357942938804626,,
16,849,,,0.8900861740112305,0.2909735441207886
17,899,0.9087246060371399,0.27537477016448975,,
17,899,,,0.886398196220398,0.2925874888896942
18,949,0.8969475030899048,0.2993091940879822,,
18,949,,,0.8915929198265076,0.2897365689277649
19,999,0.8871495723724365,0.3078542649745941,,
19,999,,,0.8926838636398315,0.2893156409263611
20,1049,0.8899432420730591,0.38786911964416504,,
20,1049,,,0.8941314220428467,0.2889097332954407
21,1099,0.9181870818138123,0.16957461833953857,,
21,1099,,,0.8926045894622803,0.2892184853553772
22,1149,0.9141713976860046,0.303032785654068,,
22,1149,,,0.8936780691146851,0.2888478934764862
23,1199,0.8912731409072876,0.31141048669815063,,
23,1199,,,0.8924692869186401,0.28913286328315735
24,1249,0.886248767375946,0.359305202960968,,
24,1249,,,0.8934808373451233,0.28868600726127625
25,1299,0.8824549317359924,0.2813076972961426,,
25,1299,,,0.8939012289047241,0.28855013847351074
26,1349,0.8924214243888855,0.24813970923423767,,
26,1349,,,0.8941168785095215,0.2884484827518463
27,1399,0.9069769978523254,0.2675573229789734,,
27,1399,,,0.8942148685455322,0.28828704357147217
28,1449,0.8779517412185669,0.30315378308296204,,
28,1449,,,0.8945105671882629,0.2883410155773163
29,1499,0.8997886776924133,0.3694148361682892,,
29,1499,,,0.893557071685791,0.288597971200943
30,1549,0.8987219333648682,0.2736738920211792,,
30,1549,,,0.8954684734344482,0.2879587411880493
31,1599,0.8703633546829224,0.436221718788147,,
31,1599,,,0.8947523236274719,0.28801295161247253
32,1649,0.9152020812034607,0.3584180176258087,,
32,1649,,,0.8945345282554626,0.28822407126426697
33,1699,0.8690617084503174,0.3004189729690552,,
33,1699,,,0.8933560848236084,0.2885925769805908
34,1749,0.9105863571166992,0.24555788934230804,,
34,1749,,,0.8944918513298035,0.28797632455825806
35,1799,0.8631435036659241,0.2735397219657898,,
35,1799,,,0.8937218189239502,0.2882542312145233
36,1849,0.8751325011253357,0.3607383370399475,,
36,1849,,,0.8947308659553528,0.287935733795166
37,1899,0.852444052696228,0.36049535870552063,,
37,1899,,,0.8947975635528564,0.287925124168396
38,1949,0.8749892115592957,0.29894885420799255,,
38,1949,,,0.8946938514709473,0.28795474767684937
39,1999,0.8621229529380798,0.34059879183769226,,
39,1999,,,0.8947587013244629,0.2879452407360077
40,2049,0.9047147631645203,0.305879145860672,,
40,2049,,,0.8948121666908264,0.28793349862098694
41,2099,0.8712255358695984,0.2846028208732605,,
41,2099,,,0.8948048949241638,0.28790709376335144
42,2149,0.8929315209388733,0.29038625955581665,,
42,2149,,,0.894766092300415,0.28793835639953613
43,2199,0.891219973564148,0.3734131455421448,,
43,2199,,,0.8945266008377075,0.2879813611507416
44,2249,0.9004740715026855,0.28217047452926636,,
44,2249,,,0.8945357799530029,0.2879824936389923
45,2299,0.8900896906852722,0.2657841742038727,,
45,2299,,,0.8945350646972656,0.2879768908023834
46,2349,0.8896295428276062,0.3461833894252777,,
46,2349,,,0.8945716023445129,0.2879682779312134
47,2399,0.8746908903121948,0.27818143367767334,,
47,2399,,,0.8945556879043579,0.28797346353530884
48,2449,0.896716833114624,0.27283239364624023,,
48,2449,,,0.8945789933204651,0.2879634201526642
49,2499,0.8932262063026428,0.29615601897239685,,
49,2499,,,0.8946276903152466,0.28796204924583435
50,2549,0.8779563903808594,0.26769474148750305,,
50,2549,,,0.8945908546447754,0.287961483001709
51,2599,0.9009692072868347,0.20234835147857666,,
51,2599,,,0.8946139216423035,0.2879616618156433
