epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8826889991760254,0.32661309838294983,,
0,49,,,0.8793426156044006,0.3093416094779968
1,99,0.871317982673645,0.30102476477622986,,
1,99,,,0.8798884153366089,0.3127484619617462
2,149,0.893463134765625,0.34022870659828186,,
2,149,,,0.8679284453392029,0.31605562567710876
3,199,0.9161384105682373,0.28818657994270325,,
3,199,,,0.8606128096580505,0.3168712556362152
4,249,0.8817710876464844,0.3561326861381531,,
4,249,,,0.8588618636131287,0.3227224051952362
5,299,0.900615930557251,0.32932931184768677,,
5,299,,,0.8689931035041809,0.31675973534584045
6,349,0.7647697329521179,0.37433627247810364,,
6,349,,,0.8757602572441101,0.3135295510292053
7,399,0.8439846634864807,0.4198189377784729,,
7,399,,,0.8848159313201904,0.3021588921546936
8,449,0.8714503645896912,0.3962538242340088,,
8,449,,,0.8834781050682068,0.3028407692909241
9,499,0.8860805034637451,0.25338107347488403,,
9,499,,,0.8906091451644897,0.29915982484817505
10,549,0.8590960502624512,0.3437718152999878,,
10,549,,,0.8922213912010193,0.2976709306240082
11,599,0.9081805348396301,0.2561194896697998,,
11,599,,,0.890670895576477,0.2974177896976471
12,649,0.8466471433639526,0.38367459177970886,,
12,649,,,0.892768383026123,0.2976096570491791
13,699,0.8995358347892761,0.3074895739555359,,
13,699,,,0.8910712599754333,0.2977181375026703
14,749,0.8682831525802612,0.3105255961418152,,
14,749,,,0.889751672744751,0.29724180698394775
15,799,0.922885000705719,0.27224159240722656,,
15,799,,,0.8937084674835205,0.2958909571170807
16,849,0.8705758452415466,0.43295565247535706,,
16,849,,,0.8937517404556274,0.2949259579181671
17,899,0.9217625260353088,0.29269081354141235,,
17,899,,,0.8952057957649231,0.29503265023231506
18,949,0.8877662420272827,0.41425272822380066,,
18,949,,,0.8953691124916077,0.2956068217754364
19,999,0.9036341309547424,0.3943687081336975,,
19,999,,,0.8962327241897583,0.29456615447998047
20,1049,0.8911658525466919,0.3208385705947876,,
20,1049,,,0.8934047222137451,0.2955036461353302
21,1099,0.9141643047332764,0.29135915637016296,,
21,1099,,,0.8900887370109558,0.2968643605709076
22,1149,0.8728866577148438,0.26015254855155945,,
22,1149,,,0.8938460350036621,0.29510316252708435
23,1199,0.90311199426651,0.3081214725971222,,
23,1199,,,0.8960736989974976,0.29426679015159607
24,1249,0.9156835675239563,0.2783767879009247,,
24,1249,,,0.8906522393226624,0.2958466112613678
25,1299,0.8881650567054749,0.26835644245147705,,
25,1299,,,0.8911943435668945,0.29643625020980835
26,1349,0.9055998921394348,0.3716200888156891,,
26,1349,,,0.8891993761062622,0.2964463531970978
27,1399,0.9012123346328735,0.248229518532753,,
27,1399,,,0.8897048830986023,0.29666057229042053
28,1449,0.9089141488075256,0.3640333116054535,,
28,1449,,,0.8940852284431458,0.2943735420703888
29,1499,0.8853437900543213,0.23236528038978577,,
29,1499,,,0.8935275673866272,0.2947271168231964
30,1549,0.91656494140625,0.1724846065044403,,
30,1549,,,0.8954185247421265,0.2932599186897278
31,1599,0.9146358966827393,0.2242024838924408,,
31,1599,,,0.896376371383667,0.29286685585975647
32,1649,0.9165781736373901,0.2761242389678955,,
32,1649,,,0.8973411321640015,0.2925979495048523
33,1699,0.8749352097511292,0.4607686400413513,,
33,1699,,,0.8966286182403564,0.29262980818748474
34,1749,0.8545120358467102,0.36941462755203247,,
34,1749,,,0.8971253633499146,0.2924177944660187
35,1799,0.9192649126052856,0.3218746781349182,,
35,1799,,,0.8963649272918701,0.2925158143043518
36,1849,0.8914881944656372,0.32673725485801697,,
36,1849,,,0.8982788324356079,0.29228904843330383
37,1899,0.9096935391426086,0.3243664503097534,,
37,1899,,,0.8979977369308472,0.2920217514038086
38,1949,0.8643324375152588,0.3241526484489441,,
