epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459492683410645,0.5299232006072998,,,,
0,49,,,0.8702227473258972,0.30867379903793335,,
0,49,,,,,0.8605164885520935,0.3690050542354584
1,99,,,0.876122772693634,0.3861702084541321,,
1,99,,,,,0.7732929587364197,0.41333475708961487
2,149,,,0.8902255296707153,0.3377695083618164,,
2,149,,,,,0.8527407646179199,0.3674113154411316
3,199,,,0.8568016290664673,0.30895715951919556,,
3,199,,,,,0.8148905634880066,0.3891741931438446
4,249,,,0.8823987245559692,0.32164517045021057,,
4,249,,,,,0.7690717577934265,0.4238290786743164
5,299,,,0.9008906483650208,0.27416491508483887,,
5,299,,,,,0.7980809807777405,0.4004916846752167
6,349,,,0.9085871577262878,0.3318176865577698,,
6,349,,,,,0.7984396815299988,0.4000570774078369
7,399,,,0.889171838760376,0.24311842024326324,,
7,399,,,,,0.8235636949539185,0.38679835200309753
8,449,,,0.9128664135932922,0.40040144324302673,,
8,449,,,,,0.7818850874900818,0.41731277108192444
9,499,,,0.9239534139633179,0.27973708510398865,,
9,499,,,,,0.8173157572746277,0.38995951414108276
10,549,,,0.9001537561416626,0.3198535442352295,,
10,549,,,,,0.8188057541847229,0.38982224464416504
11,599,,,0.8786622881889343,0.38757872581481934,,
11,599,,,,,0.8242921829223633,0.3855232298374176
12,649,,,0.9232950210571289,0.25816598534584045,,
12,649,,,,,0.8116267919540405,0.3938885033130646
13,699,,,0.921501636505127,0.1979862004518509,,
13,699,,,,,0.8075128793716431,0.3970707356929779
14,749,,,0.931486964225769,0.2629465162754059,,
14,749,,,,,0.8198227882385254,0.3895694613456726
15,799,,,0.9261382222175598,0.290387898683548,,
15,799,,,,,0.8172117471694946,0.39126044511795044
16,849,,,0.9313654899597168,0.2104441523551941,,
16,849,,,,,0.8150730729103088,0.39257556200027466
17,899,,,0.9326028823852539,0.20213913917541504,,
17,899,,,,,0.8151602745056152,0.39234569668769836
18,949,,,0.9334998726844788,0.21882416307926178,,
18,949,,,,,0.8169872164726257,0.39104101061820984
19,999,,,0.9187363386154175,0.2771734595298767,,
19,999,,,,,0.815007746219635,0.39243778586387634
20,1049,,,0.938168466091156,0.23207779228687286,,
20,1049,,,,,0.813152551651001,0.39389944076538086
21,1099,,,0.9344597458839417,0.24089567363262177,,
21,1099,,,,,0.8133962750434875,0.39366450905799866
22,1149,,,0.9199146628379822,0.30412963032722473,,
22,1149,,,,,0.8133707046508789,0.3936787247657776
23,1199,,,0.9128196835517883,0.2701547145843506,,
23,1199,,,,,0.8140935301780701,0.39314278960227966
24,1249,,,0.9198487997055054,0.2612762153148651,,
24,1249,,,,,0.8145338296890259,0.39283034205436707
25,1299,,,0.9105516672134399,0.2945302426815033,,
25,1299,,,,,0.8158535957336426,0.3919109106063843
26,1349,,,0.9340006113052368,0.2829691469669342,,
26,1349,,,,,0.8152814507484436,0.3922789990901947
27,1399,,,0.9173550009727478,0.20860786736011505,,
27,1399,,,,,0.8153023719787598,0.39226946234703064
28,1449,,,0.9359295964241028,0.3063725233078003,,
28,1449,,,,,0.8152483701705933,0.3922952115535736
29,1499,,,0.9302400946617126,0.23014234006404877,,
29,1499,,,,,0.8152790069580078,0.39227914810180664
30,1549,,,0.9290050864219666,0.35613301396369934,,
30,1549,,,,,0.8153493404388428,0.39222949743270874
31,1599,,,0.9398769736289978,0.2011328786611557,,
31,1599,,,,,0.8153416514396667,0.3922330141067505
32,1649,,,0.9247896075248718,0.31218379735946655,,
32,1649,,,,,0.8154317140579224,0.3921732008457184
