epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459476590156555,0.5299230217933655,,,,
0,49,,,0.8662168383598328,0.3124522566795349,,
0,49,,,,,0.8520317077636719,0.3431662321090698
1,99,,,0.8463804721832275,0.3459898829460144,,
1,99,,,,,0.8372266888618469,0.35343796014785767
2,149,,,0.8780460953712463,0.25147315859794617,,
2,149,,,,,0.8224135637283325,0.35606464743614197
3,199,,,0.866679310798645,0.3088298439979553,,
3,199,,,,,0.8209846615791321,0.36027488112449646
4,249,,,0.8886072039604187,0.3451741933822632,,
4,249,,,,,0.8112934827804565,0.3627186417579651
5,299,,,0.8852736949920654,0.3712710440158844,,
5,299,,,,,0.8176026344299316,0.3602873682975769
6,349,,,0.9001690745353699,0.31455299258232117,,
6,349,,,,,0.801565408706665,0.3699926435947418
7,399,,,0.9261283278465271,0.2271873950958252,,
7,399,,,,,0.7996060848236084,0.3708808124065399
8,449,,,0.8942905068397522,0.3522655963897705,,
8,449,,,,,0.8080019354820251,0.36385735869407654
9,499,,,0.912118136882782,0.3032304346561432,,
9,499,,,,,0.8108651041984558,0.362143874168396
10,549,,,0.9214786291122437,0.36586982011795044,,
10,549,,,,,0.8114997148513794,0.3630436956882477
11,599,,,0.9082276225090027,0.329459547996521,,
11,599,,,,,0.8010232448577881,0.36899518966674805
12,649,,,0.8874947428703308,0.3523178994655609,,
12,649,,,,,0.8039578199386597,0.3669794201850891
13,699,,,0.9139970541000366,0.2347380667924881,,
13,699,,,,,0.8021559119224548,0.36822566390037537
14,749,,,0.9123806953430176,0.3328157067298889,,
14,749,,,,,0.799275279045105,0.370101660490036
15,799,,,0.9307948350906372,0.34523189067840576,,
15,799,,,,,0.8023717999458313,0.3680896759033203
16,849,,,0.9136210680007935,0.31302520632743835,,
16,849,,,,,0.8004208207130432,0.36928629875183105
17,899,,,0.9219235181808472,0.2939050793647766,,
17,899,,,,,0.8016912937164307,0.36828091740608215
18,949,,,0.908574640750885,0.27743539214134216,,
18,949,,,,,0.7996387481689453,0.36972692608833313
19,999,,,0.9109259843826294,0.3727354407310486,,
19,999,,,,,0.8003371953964233,0.36931437253952026
20,1049,,,0.9148526191711426,0.23597602546215057,,
20,1049,,,,,0.8014323115348816,0.3685568869113922
21,1099,,,0.9202671051025391,0.29572534561157227,,
21,1099,,,,,0.8013852834701538,0.3685944378376007
22,1149,,,0.9049766659736633,0.33143869042396545,,
22,1149,,,,,0.8010296821594238,0.36881890892982483
23,1199,,,0.9167215824127197,0.22703030705451965,,
23,1199,,,,,0.8011472821235657,0.3687596917152405
24,1249,,,0.9288123846054077,0.3087744116783142,,
24,1249,,,,,0.8013873100280762,0.3685895502567291
25,1299,,,0.8981731534004211,0.3009311258792877,,
25,1299,,,,,0.8014490008354187,0.36853694915771484
26,1349,,,0.9099178910255432,0.27330759167671204,,
26,1349,,,,,0.8014954328536987,0.36850082874298096
27,1399,,,0.8953256011009216,0.29001617431640625,,
27,1399,,,,,0.8014576435089111,0.3685179650783539
28,1449,,,0.9172084331512451,0.29651349782943726,,
28,1449,,,,,0.8014281988143921,0.368531197309494
29,1499,,,0.9106808304786682,0.32734090089797974,,
29,1499,,,,,0.801497220993042,0.36848846077919006
30,1549,,,0.9265221953392029,0.21386823058128357,,
30,1549,,,,,0.8015230894088745,0.3684619069099426
31,1599,,,0.9100667834281921,0.3433486819267273,,
31,1599,,,,,0.8015425801277161,0.36846110224723816
32,1649,,,0.9118801951408386,0.32343026995658875,,
32,1649,,,,,0.8015600442886353,0.36845076084136963
33,1699,,,0.92349773645401,0.29185932874679565,,
33,1699,,,,,0.801550030708313,0.3684588372707367
34,1749,,,0.9099483489990234,0.33925026655197144,,
34,1749,,,,,0.8015599250793457,0.36845988035202026
35,1799,,,0.9205417037010193,0.3114517033100128,,
35,1799,,,,,0.8015209436416626,0.3684650659561157
36,1849,,,0.9059240818023682,0.30212894082069397,,
36,1849,,,,,0.8015162944793701,0.3684638440608978
37,1899,,,0.9159029722213745,0.341327428817749,,
37,1899,,,,,0.8014900088310242,0.3684684634208679
38,1949,,,0.9253971576690674,0.3711685538291931,,
38,1949,,,,,0.8015322685241699,0.3684653639793396
39,1999,,,0.9285403490066528,0.2661082148551941,,
39,1999,,,,,0.8015023469924927,0.3684654235839844
40,2049,,,0.9228000640869141,0.23404905200004578,,
40,2049,,,,,0.801541268825531,0.36846116185188293
41,2099,,,0.9118818044662476,0.23882396519184113,,
41,2099,,,,,0.8015410900115967,0.36845746636390686
42,2149,,,0.9003359079360962,0.2359452247619629,,
42,2149,,,,,0.8015148639678955,0.36846327781677246
43,2199,,,0.9236053824424744,0.2525719404220581,,
43,2199,,,,,0.8015270233154297,0.3684702515602112
44,2249,,,0.9196757078170776,0.3153108060359955,,
44,2249,,,,,0.8015337586402893,0.3684662878513336
45,2299,,,0.9168784618377686,0.2283719927072525,,
45,2299,,,,,0.8015397787094116,0.3684663772583008
46,2349,,,0.9193886518478394,0.33411073684692383,,
46,2349,,,,,0.8015274405479431,0.36846908926963806
47,2399,,,0.9073340892791748,0.31680554151535034,,
47,2399,,,,,0.8015286922454834,0.3684622645378113
48,2449,,,0.9049908518791199,0.26679888367652893,,
48,2449,,,,,0.8015280365943909,0.36846914887428284
49,2499,,,0.9253721833229065,0.2492237091064453,,
