epoch,step,train_dsc,train_loss,val_dsc,val_loss
0,49,0.8824235200881958,0.31950366497039795,,
0,49,,,0.860620379447937,0.3217129409313202
1,99,0.8772821426391602,0.2816484570503235,,
1,99,,,0.8728653192520142,0.3184816837310791
2,149,0.8660145401954651,0.3353234827518463,,
2,149,,,0.8692042827606201,0.3150268793106079
3,199,0.898917019367218,0.3447854220867157,,
3,199,,,0.8669301867485046,0.3193415105342865
4,249,0.8321980237960815,0.3172372281551361,,
4,249,,,0.8510149121284485,0.32660529017448425
5,299,0.9134747982025146,0.3327410817146301,,
5,299,,,0.8680651783943176,0.3168218731880188
6,349,0.8905137777328491,0.38598203659057617,,
6,349,,,0.8710582256317139,0.3163812756538391
7,399,0.8895241618156433,0.34426578879356384,,
7,399,,,0.8634032607078552,0.31896302103996277
8,449,0.8826344013214111,0.32911694049835205,,
8,449,,,0.8722877502441406,0.31292301416397095
9,499,0.8851803541183472,0.29471254348754883,,
9,499,,,0.8698835372924805,0.31402087211608887
10,549,0.8590567111968994,0.29039037227630615,,
10,549,,,0.8775308728218079,0.3134763240814209
11,599,0.88436359167099,0.2978520393371582,,
11,599,,,0.8618060350418091,0.32290032505989075
12,649,0.8699125051498413,0.37778225541114807,,
12,649,,,0.862342119216919,0.32090505957603455
13,699,0.8715127110481262,0.24163146317005157,,
13,699,,,0.8617686629295349,0.3250240981578827
14,749,0.8782842755317688,0.3777277171611786,,
14,749,,,0.8813808560371399,0.3070347011089325
15,799,0.8760551810264587,0.30754247307777405,,
15,799,,,0.8835903406143188,0.3073507845401764
16,849,0.8774490356445312,0.3580498695373535,,
16,849,,,0.879292368888855,0.31737396121025085
17,899,0.9006434082984924,0.3141537606716156,,
17,899,,,0.8549864888191223,0.3197668194770813
18,949,0.9124625325202942,0.33649373054504395,,
18,949,,,0.8754332661628723,0.3135054409503937
19,999,0.8734302520751953,0.26904192566871643,,
19,999,,,0.8726489543914795,0.3157484233379364
20,1049,0.8574751615524292,0.36885881423950195,,
20,1049,,,0.8850478529930115,0.3035583198070526
21,1099,0.8844686150550842,0.2683681547641754,,
21,1099,,,0.8809391856193542,0.30678310990333557
22,1149,0.878101110458374,0.36959874629974365,,
22,1149,,,0.8862836360931396,0.3053876757621765
23,1199,0.9045282602310181,0.2881757318973541,,
23,1199,,,0.8754708766937256,0.31313902139663696
24,1249,0.8172541260719299,0.3482230603694916,,
24,1249,,,0.8391885757446289,0.33143213391304016
25,1299,0.8990288972854614,0.3368566632270813,,
25,1299,,,0.8840211033821106,0.307500422000885
26,1349,0.8998245596885681,0.3081513047218323,,
26,1349,,,0.8727350831031799,0.3129323124885559
27,1399,0.9047794342041016,0.2650664150714874,,
27,1399,,,0.8905251622200012,0.3002925217151642
28,1449,0.8691346645355225,0.46511411666870117,,
28,1449,,,0.8907030820846558,0.2983860671520233
29,1499,0.8933639526367188,0.33803054690361023,,
29,1499,,,0.8935794234275818,0.2971068322658539
30,1549,0.8999618887901306,0.32789844274520874,,
30,1549,,,0.8939757347106934,0.29642048478126526
31,1599,0.9075837135314941,0.3084433376789093,,
31,1599,,,0.8916780352592468,0.2968161404132843
32,1649,0.8952960968017578,0.3019470274448395,,
32,1649,,,0.8936396241188049,0.29611480236053467
33,1699,0.8975392580032349,0.30751460790634155,,
33,1699,,,0.8937519192695618,0.2955540418624878
34,1749,0.8981066942214966,0.392084002494812,,
34,1749,,,0.8907524347305298,0.29662108421325684
35,1799,0.9114980697631836,0.2713416814804077,,
35,1799,,,0.895773708820343,0.29551631212234497
36,1849,0.8234639167785645,0.468162477016449,,
36,1849,,,0.8955005407333374,0.29437777400016785
37,1899,0.8755531907081604,0.3361220955848694,,
37,1899,,,0.8977090716362,0.2935411334037781
38,1949,0.8840356469154358,0.23774445056915283,,
38,1949,,,0.8982902765274048,0.29355180263519287
39,1999,0.8688642978668213,0.3317317068576813,,
39,1999,,,0.8990791440010071,0.29311835765838623
40,2049,0.8850753903388977,0.33522969484329224,,
40,2049,,,0.8976489901542664,0.293367862701416
41,2099,0.8887649178504944,0.36454522609710693,,
41,2099,,,0.8972117900848389,0.2935697138309479
42,2149,0.9299424290657043,0.3014691174030304,,
42,2149,,,0.8965166211128235,0.29345792531967163
43,2199,0.9102069139480591,0.23556071519851685,,
43,2199,,,0.896432638168335,0.29407480359077454
44,2249,0.8807991743087769,0.2813654839992523,,
44,2249,,,0.8958751559257507,0.2936171591281891
45,2299,0.9097180366516113,0.26555973291397095,,
45,2299,,,0.8987841606140137,0.2926831543445587
46,2349,0.8898255825042725,0.31468528509140015,,
46,2349,,,0.8990825414657593,0.2933662533760071
47,2399,0.9041552543640137,0.3135374188423157,,
47,2399,,,0.9009996652603149,0.29277122020721436
48,2449,0.8926658034324646,0.3223816752433777,,
48,2449,,,0.8985570669174194,0.2925918698310852
49,2499,0.9092357158660889,0.24909617006778717,,
49,2499,,,0.899296224117279,0.29509785771369934
50,2549,0.874680757522583,0.3409532308578491,,
50,2549,,,0.8999217748641968,0.2919714152812958
51,2599,0.8980196714401245,0.28201043605804443,,
51,2599,,,0.8963446021080017,0.29302331805229187
52,2649,0.9237586855888367,0.2589854896068573,,
52,2649,,,0.8989811539649963,0.2920200228691101
53,2699,0.8917355537414551,0.38023170828819275,,
53,2699,,,0.898699939250946,0.29225003719329834
54,2749,0.8788124918937683,0.34683674573898315,,
54,2749,,,0.898963987827301,0.2919781804084778
55,2799,0.9182878732681274,0.2194117158651352,,
55,2799,,,0.8965825438499451,0.2930945158004761
56,2849,0.9006282687187195,0.4071863889694214,,
56,2849,,,0.8972491025924683,0.2936079204082489
57,2899,0.9148754477500916,0.2578504979610443,,
57,2899,,,0.899132251739502,0.29186153411865234
58,2949,0.8872612118721008,0.3124511241912842,,
58,2949,,,0.8995068669319153,0.29163190722465515
59,2999,0.8850289583206177,0.3468048870563507,,
59,2999,,,0.9001513123512268,0.2913818359375
60,3049,0.9113737344741821,0.3406144082546234,,
60,3049,,,0.9004267454147339,0.29131880402565
61,3099,0.905480146408081,0.2376406192779541,,
61,3099,,,0.9007152915000916,0.2911195456981659
62,3149,0.8722976446151733,0.322816401720047,,
62,3149,,,0.900102436542511,0.2911375164985657
63,3199,0.9139842987060547,0.26066550612449646,,
63,3199,,,0.9002107977867126,0.29114213585853577
64,3249,0.9091705679893494,0.29642003774642944,,
64,3249,,,0.9004872441291809,0.2910263240337372
65,3299,0.887298583984375,0.3901883065700531,,
65,3299,,,0.9004852175712585,0.29097694158554077
66,3349,0.9157593846321106,0.2162475883960724,,
66,3349,,,0.9010225534439087,0.2908864915370941
67,3399,0.9139524102210999,0.4105361998081207,,
67,3399,,,0.9003247022628784,0.2909667491912842
68,3449,0.9229389429092407,0.22687970101833344,,
68,3449,,,0.9006251096725464,0.2909621298313141
69,3499,0.9083647131919861,0.3724978566169739,,
69,3499,,,0.9006602764129639,0.29089879989624023
70,3549,0.8675178289413452,0.31290262937545776,,
70,3549,,,0.900820255279541,0.29080450534820557
71,3599,0.9227590560913086,0.2892455458641052,,
71,3599,,,0.9007322192192078,0.29081448912620544
72,3649,0.8468025326728821,0.33276450634002686,,
72,3649,,,0.9003309011459351,0.29094573855400085
73,3699,0.8813957571983337,0.2687908411026001,,
73,3699,,,0.9004965424537659,0.29099041223526
74,3749,0.9162378311157227,0.3450050354003906,,
74,3749,,,0.8997324705123901,0.2911125719547272
75,3799,0.9132541418075562,0.328170508146286,,
75,3799,,,0.9005424976348877,0.29095396399497986
76,3849,0.8951298594474792,0.3176059424877167,,
76,3849,,,0.9008826613426208,0.290995329618454
77,3899,0.9015815854072571,0.28690409660339355,,
77,3899,,,0.9008920192718506,0.29093533754348755
78,3949,0.910267174243927,0.2938939034938812,,
78,3949,,,0.9008890390396118,0.29089289903640747
79,3999,0.9198150634765625,0.2934960424900055,,
79,3999,,,0.9008350372314453,0.2908782362937927
80,4049,0.915790855884552,0.2719992399215698,,
80,4049,,,0.9007799625396729,0.2908793091773987
